month,year,Factory,Location,CO2 Emissions (kg),Energy Consumption (kWh),Product Category,Supplier,Machine Type,Machine Utilization (%),Water Usage (liters),Profit Margin (%)
6,2020,0,0,826,665,0,2,0,59,2000,20.68
6,2020,0,0,774,932,2,2,2,57,10000,26.4
6,2020,0,0,826,665,0,2,0,59,2000,20.73
6,2020,0,0,867,877,1,0,1,53,6000,12.82
6,2020,0,0,867,877,1,0,1,53,6000,12.59
6,2020,0,0,774,932,2,2,2,57,10000,26.41
6,2020,0,0,826,665,0,2,0,59,2000,20.71
6,2020,0,0,826,665,0,2,0,59,2000,20.76
6,2020,0,0,774,932,2,2,2,57,10000,26.46
6,2020,0,0,774,932,2,2,2,57,10000,26.37
6,2020,0,0,774,932,2,2,2,57,10000,26.35
6,2020,0,0,826,665,0,2,0,59,2000,20.67
6,2020,0,0,774,932,2,2,2,57,10000,26.44
6,2020,0,0,867,877,1,0,1,53,6000,12.82
6,2020,0,0,826,665,0,2,0,59,2000,20.79
6,2020,0,0,867,877,1,0,1,53,6000,12.78
6,2020,0,0,774,932,2,2,2,57,10000,26.4
6,2020,0,0,774,932,2,2,2,57,10000,26.62
6,2020,0,0,774,932,2,2,2,57,10000,26.52
6,2020,0,0,774,932,2,2,2,57,10000,26.67
6,2020,0,0,774,932,2,2,2,57,10000,26.44
6,2020,0,0,774,932,2,2,2,57,10000,26.4
6,2020,0,0,774,932,2,2,2,57,10000,26.48
6,2020,0,0,867,877,1,0,1,53,6000,12.82
6,2020,0,0,774,932,2,2,2,57,10000,26.43
6,2020,0,0,826,665,0,2,0,59,2000,20.64
6,2020,0,0,867,877,1,0,1,53,6000,12.63
6,2020,0,0,774,932,2,2,2,57,10000,26.5
6,2020,0,0,867,877,1,0,1,53,6000,12.63
6,2020,0,0,867,877,1,0,1,53,6000,12.52
6,2020,0,0,774,932,2,2,2,57,10000,26.35
6,2020,0,0,867,877,1,0,1,53,6000,12.6
6,2020,0,0,826,665,0,2,0,59,2000,20.68
6,2020,0,0,774,932,2,2,2,57,10000,26.61
6,2020,0,0,774,932,2,2,2,57,10000,26.52
6,2020,0,0,867,877,1,0,1,53,6000,12.78
6,2020,0,0,867,877,1,0,1,53,6000,12.56
6,2020,0,0,826,665,0,2,0,59,2000,20.93
6,2020,0,0,826,665,0,2,0,59,2000,20.79
6,2020,0,0,867,877,1,0,1,53,6000,12.89
6,2020,0,0,826,665,0,2,0,59,2000,20.68
6,2020,0,0,774,932,2,2,2,57,10000,26.4
6,2020,0,0,867,877,1,0,1,53,6000,12.65
6,2020,0,0,826,665,0,2,0,59,2000,20.92
6,2020,0,0,774,932,2,2,2,57,10000,26.43
6,2020,0,0,867,877,1,0,1,53,6000,12.57
6,2020,0,0,774,932,2,2,2,57,10000,26.46
6,2020,0,0,826,665,0,2,0,59,2000,20.76
6,2020,0,0,774,932,2,2,2,57,10000,26.46
6,2020,0,0,867,877,1,0,1,53,6000,12.52
6,2020,0,0,774,932,2,2,2,57,10000,26.35
6,2020,0,0,774,932,2,2,2,57,10000,26.43
7,2020,0,0,867,877,1,0,1,53,6000,12.61
7,2020,0,0,867,877,1,0,1,53,6000,12.82
7,2020,0,0,867,877,1,0,1,53,6000,12.71
7,2020,0,0,867,877,1,0,1,53,6000,12.78
7,2020,0,0,826,665,0,2,0,59,2000,20.63
7,2020,0,0,774,932,2,2,2,57,10000,26.62
7,2020,0,0,774,932,2,2,2,57,10000,26.52
7,2020,0,0,867,877,1,0,1,53,6000,12.89
7,2020,0,0,826,665,0,2,0,59,2000,20.68
7,2020,0,0,867,877,1,0,1,53,6000,12.57
7,2020,0,0,774,932,2,2,2,57,10000,26.48
7,2020,0,0,826,665,0,2,0,59,2000,20.92
7,2020,0,0,867,877,1,0,1,53,6000,12.59
7,2020,0,0,826,665,0,2,0,59,2000,20.64
7,2020,0,0,867,877,1,0,1,53,6000,12.63
7,2020,0,0,867,877,1,0,1,53,6000,12.68
7,2020,0,0,826,665,0,2,0,59,2000,20.71
7,2020,0,0,774,932,2,2,2,57,10000,26.37
7,2020,0,0,826,665,0,2,0,59,2000,20.55
7,2020,0,0,826,665,0,2,0,59,2000,20.67
7,2020,0,0,826,665,0,2,0,59,2000,20.68
7,2020,0,0,774,932,2,2,2,57,10000,26.61
7,2020,0,0,867,877,1,0,1,53,6000,12.71
7,2020,0,0,826,665,0,2,0,59,2000,20.88
7,2020,0,0,826,665,0,2,0,59,2000,20.63
7,2020,0,0,867,877,1,0,1,53,6000,12.83
7,2020,0,0,867,877,1,0,1,53,6000,12.71
7,2020,0,0,867,877,1,0,1,53,6000,12.89
7,2020,0,0,774,932,2,2,2,57,10000,26.44
7,2020,0,0,867,877,1,0,1,53,6000,12.57
7,2020,0,0,826,665,0,2,0,59,2000,20.73
7,2020,0,0,826,665,0,2,0,59,2000,20.92
7,2020,0,0,774,932,2,2,2,57,10000,26.43
7,2020,0,0,867,877,1,0,1,53,6000,12.57
7,2020,0,0,774,932,2,2,2,57,10000,26.46
7,2020,0,0,867,877,1,0,1,53,6000,12.68
7,2020,0,0,826,665,0,2,0,59,2000,20.71
7,2020,0,0,826,665,0,2,0,59,2000,20.58
7,2020,0,0,774,932,2,2,2,57,10000,26.35
7,2020,0,0,867,877,1,0,1,53,6000,12.6
7,2020,0,0,867,877,1,0,1,53,6000,12.61
7,2020,0,0,826,665,0,2,0,59,2000,20.92
7,2020,0,0,826,665,0,2,0,59,2000,20.79
7,2020,0,0,774,932,2,2,2,57,10000,26.58
7,2020,0,0,867,877,1,0,1,53,6000,12.56
7,2020,0,0,867,877,1,0,1,53,6000,12.83
7,2020,0,0,826,665,0,2,0,59,2000,20.79
7,2020,0,0,867,877,1,0,1,53,6000,12.89
7,2020,0,0,867,877,1,0,1,53,6000,12.61
7,2020,0,0,826,665,0,2,0,59,2000,20.63
7,2020,0,0,826,665,0,2,0,59,2000,20.73
7,2020,0,0,774,932,2,2,2,57,10000,26.61
7,2020,0,0,826,665,0,2,0,59,2000,20.66
7,2020,0,0,826,665,0,2,0,59,2000,20.64
7,2020,0,0,867,877,1,0,1,53,6000,12.63
7,2020,0,0,826,665,0,2,0,59,2000,20.76
7,2020,0,0,826,665,0,2,0,59,2000,20.71
7,2020,0,0,867,877,1,0,1,53,6000,12.52
7,2020,0,0,826,665,0,2,0,59,2000,20.55
7,2020,0,0,774,932,2,2,2,57,10000,26.43
7,2020,0,0,867,877,1,0,1,53,6000,12.61
7,2020,0,0,774,932,2,2,2,57,10000,26.61
7,2020,0,0,774,932,2,2,2,57,10000,26.52
7,2020,0,0,774,932,2,2,2,57,10000,26.58
7,2020,0,0,867,877,1,0,1,53,6000,12.56
7,2020,0,0,774,932,2,2,2,57,10000,26.62
7,2020,0,0,867,877,1,0,1,53,6000,12.71
7,2020,0,0,826,665,0,2,0,59,2000,20.99
7,2020,0,0,826,665,0,2,0,59,2000,20.68
7,2020,0,0,826,665,0,2,0,59,2000,20.63
7,2020,0,0,867,877,1,0,1,53,6000,12.65
7,2020,0,0,867,877,1,0,1,53,6000,12.82
7,2020,0,0,826,665,0,2,0,59,2000,20.66
7,2020,0,0,774,932,2,2,2,57,10000,26.41
7,2020,0,0,867,877,1,0,1,53,6000,12.63
7,2020,0,0,867,877,1,0,1,53,6000,12.68
7,2020,0,0,774,932,2,2,2,57,10000,26.46
7,2020,0,0,867,877,1,0,1,53,6000,12.52
7,2020,0,0,826,665,0,2,0,59,2000,20.55
7,2020,0,0,867,877,1,0,1,53,6000,12.6
7,2020,0,0,826,665,0,2,0,59,2000,20.68
7,2020,0,0,826,665,0,2,0,59,2000,20.92
7,2020,0,0,774,932,2,2,2,57,10000,26.52
7,2020,0,0,826,665,0,2,0,59,2000,20.88
7,2020,0,0,826,665,0,2,0,59,2000,20.63
7,2020,0,0,867,877,1,0,1,53,6000,12.83
7,2020,0,0,826,665,0,2,0,59,2000,20.79
7,2020,0,0,826,665,0,2,0,59,2000,20.99
7,2020,0,0,826,665,0,2,0,59,2000,20.68
7,2020,0,0,867,877,1,0,1,53,6000,12.57
7,2020,0,0,826,665,0,2,0,59,2000,20.73
7,2020,0,0,774,932,2,2,2,57,10000,26.61
7,2020,0,0,867,877,1,0,1,53,6000,12.59
8,2020,0,0,826,665,0,2,0,59,2000,20.64
8,2020,0,0,826,665,0,2,0,59,2000,20.71
8,2020,0,0,867,877,1,0,1,53,6000,12.68
8,2020,0,0,826,665,0,2,0,59,2000,20.71
8,2020,0,0,826,665,0,2,0,59,2000,20.58
8,2020,0,0,867,877,1,0,1,53,6000,12.5
8,2020,0,0,774,932,2,2,2,57,10000,26.43
8,2020,0,0,826,665,0,2,0,59,2000,20.68
8,2020,0,0,867,877,1,0,1,53,6000,12.82
8,2020,0,0,867,877,1,0,1,53,6000,12.71
8,2020,0,0,867,877,1,0,1,53,6000,12.78
8,2020,0,0,774,932,2,2,2,57,10000,26.4
8,2020,0,0,826,665,0,2,0,59,2000,20.93
8,2020,0,0,826,665,0,2,0,59,2000,20.79
8,2020,0,0,774,932,2,2,2,57,10000,26.67
8,2020,0,0,867,877,1,0,1,53,6000,12.61
8,2020,0,0,867,877,1,0,1,53,6000,12.57
8,2020,0,0,826,665,0,2,0,59,2000,20.73
8,2020,0,0,826,665,0,2,0,59,2000,20.92
8,2020,0,0,774,932,2,2,2,57,10000,26.43
8,2020,0,0,867,877,1,0,1,53,6000,12.57
8,2020,0,0,774,932,2,2,2,57,10000,26.46
8,2020,0,0,826,665,0,2,0,59,2000,20.76
8,2020,0,0,774,932,2,2,2,57,10000,26.46
8,2020,0,0,867,877,1,0,1,53,6000,12.52
8,2020,0,0,774,932,2,2,2,57,10000,26.35
8,2020,0,0,867,877,1,0,1,53,6000,12.6
8,2020,0,0,826,665,0,2,0,59,2000,20.68
8,2020,0,0,774,932,2,2,2,57,10000,26.61
8,2020,0,0,867,877,1,0,1,53,6000,12.71
8,2020,0,0,826,665,0,2,0,59,2000,20.88
8,2020,0,0,774,932,2,2,2,57,10000,26.4
8,2020,0,0,867,877,1,0,1,53,6000,12.83
8,2020,0,0,867,877,1,0,1,53,6000,12.71
8,2020,0,0,826,665,0,2,0,59,2000,20.99
8,2020,0,0,826,665,0,2,0,59,2000,20.68
8,2020,0,0,867,877,1,0,1,53,6000,12.57
8,2020,0,0,774,932,2,2,2,57,10000,26.48
8,2020,0,0,774,932,2,2,2,57,10000,26.61
8,2020,0,0,826,665,0,2,0,59,2000,20.66
8,2020,0,0,774,932,2,2,2,57,10000,26.41
8,2020,0,0,774,932,2,2,2,57,10000,26.46
8,2020,0,0,826,665,0,2,0,59,2000,20.76
8,2020,0,0,867,877,1,0,1,53,6000,12.63
8,2020,0,0,774,932,2,2,2,57,10000,26.37
8,2020,0,0,867,877,1,0,1,53,6000,12.5
8,2020,0,0,867,877,1,0,1,53,6000,12.6
8,2020,0,0,774,932,2,2,2,57,10000,26.44
8,2020,0,0,774,932,2,2,2,57,10000,26.61
8,2020,0,0,774,932,2,2,2,57,10000,26.52
8,2020,0,0,774,932,2,2,2,57,10000,26.58
8,2020,0,0,867,877,1,0,1,53,6000,12.56
8,2020,0,0,867,877,1,0,1,53,6000,12.83
8,2020,0,0,826,665,0,2,0,59,2000,20.79
8,2020,0,0,774,932,2,2,2,57,10000,26.67
8,2020,0,0,774,932,2,2,2,57,10000,26.44
8,2020,0,0,867,877,1,0,1,53,6000,12.57
8,2020,0,0,774,932,2,2,2,57,10000,26.48
8,2020,0,0,867,877,1,0,1,53,6000,12.82
8,2020,0,0,867,877,1,0,1,53,6000,12.6
8,2020,0,0,826,665,0,2,0,59,2000,20.64
8,2020,0,0,867,877,1,0,1,53,6000,12.63
8,2020,0,0,867,877,1,0,1,53,6000,12.68
8,2020,0,0,867,877,1,0,1,53,6000,12.63
8,2020,0,0,867,877,1,0,1,53,6000,12.52
8,2020,0,0,774,932,2,2,2,57,10000,26.35
8,2020,0,0,826,665,0,2,0,59,2000,20.67
8,2020,0,0,867,877,1,0,1,53,6000,12.61
8,2020,0,0,826,665,0,2,0,59,2000,20.92
8,2020,0,0,826,665,0,2,0,59,2000,20.79
8,2020,0,0,774,932,2,2,2,57,10000,26.58
8,2020,0,0,774,932,2,2,2,57,10000,26.4
8,2020,0,0,774,932,2,2,2,57,10000,26.62
8,2020,0,0,826,665,0,2,0,59,2000,20.79
8,2020,0,0,774,932,2,2,2,57,10000,26.67
8,2020,0,0,867,877,1,0,1,53,6000,12.61
8,2020,0,0,774,932,2,2,2,57,10000,26.4
8,2020,0,0,867,877,1,0,1,53,6000,12.65
8,2020,0,0,826,665,0,2,0,59,2000,20.92
8,2020,0,0,826,665,0,2,0,59,2000,20.66
8,2020,0,0,774,932,2,2,2,57,10000,26.41
8,2020,0,0,774,932,2,2,2,57,10000,26.46
8,2020,0,0,774,932,2,2,2,57,10000,26.5
8,2020,0,0,774,932,2,2,2,57,10000,26.46
8,2020,0,0,826,665,0,2,0,59,2000,20.58
8,2020,0,0,826,665,0,2,0,59,2000,20.55
8,2020,0,0,826,665,0,2,0,59,2000,20.67
8,2020,0,0,867,877,1,0,1,53,6000,12.61
8,2020,0,0,826,665,0,2,0,59,2000,20.92
8,2020,0,0,867,877,1,0,1,53,6000,12.71
8,2020,0,0,774,932,2,2,2,57,10000,26.58
8,2020,0,0,774,932,2,2,2,57,10000,26.4
8,2020,0,0,774,932,2,2,2,57,10000,26.62
9,2020,0,0,826,665,0,2,0,59,2000,20.79
9,2020,0,0,826,665,0,2,0,59,2000,20.99
9,2020,0,0,826,665,0,2,0,59,2000,20.68
9,2020,0,0,826,665,0,2,0,59,2000,20.63
9,2020,0,0,826,665,0,2,0,59,2000,20.73
9,2020,0,0,867,877,1,0,1,53,6000,12.82
9,2020,0,0,774,932,2,2,2,57,10000,26.43
9,2020,0,0,774,932,2,2,2,57,10000,26.41
9,2020,0,0,867,877,1,0,1,53,6000,12.63
9,2020,0,0,826,665,0,2,0,59,2000,20.76
9,2020,0,0,826,665,0,2,0,59,2000,20.71
9,2020,0,0,774,932,2,2,2,57,10000,26.37
9,2020,0,0,867,877,1,0,1,53,6000,12.5
9,2020,0,0,774,932,2,2,2,57,10000,26.43
9,2020,0,0,867,877,1,0,1,53,6000,12.61
9,2020,0,0,774,932,2,2,2,57,10000,26.61
9,2020,0,0,867,877,1,0,1,53,6000,12.71
9,2020,0,0,826,665,0,2,0,59,2000,20.88
9,2020,0,0,826,665,0,2,0,59,2000,20.63
9,2020,0,0,826,665,0,2,0,59,2000,20.93
9,2020,0,0,774,932,2,2,2,57,10000,26.52
9,2020,0,0,826,665,0,2,0,59,2000,20.99
9,2020,0,0,867,877,1,0,1,53,6000,12.61
9,2020,0,0,867,877,1,0,1,53,6000,12.57
9,2020,0,0,826,665,0,2,0,59,2000,20.73
9,2020,0,0,774,932,2,2,2,57,10000,26.61
9,2020,0,0,826,665,0,2,0,59,2000,20.66
9,2020,0,0,826,665,0,2,0,59,2000,20.64
9,2020,0,0,826,665,0,2,0,59,2000,20.71
9,2020,0,0,774,932,2,2,2,57,10000,26.5
9,2020,0,0,774,932,2,2,2,57,10000,26.46
9,2020,0,0,774,932,2,2,2,57,10000,26.37
9,2020,0,0,774,932,2,2,2,57,10000,26.35
9,2020,0,0,774,932,2,2,2,57,10000,26.43
9,2020,0,0,774,932,2,2,2,57,10000,26.44
9,2020,0,0,774,932,2,2,2,57,10000,26.61
9,2020,0,0,774,932,2,2,2,57,10000,26.52
9,2020,0,0,867,877,1,0,1,53,6000,12.78
9,2020,0,0,867,877,1,0,1,53,6000,12.56
9,2020,0,0,774,932,2,2,2,57,10000,26.62
9,2020,0,0,774,932,2,2,2,57,10000,26.52
9,2020,0,0,867,877,1,0,1,53,6000,12.89
9,2020,0,0,867,877,1,0,1,53,6000,12.61
9,2020,0,0,826,665,0,2,0,59,2000,20.63
9,2020,0,0,774,932,2,2,2,57,10000,26.48
9,2020,0,0,774,932,2,2,2,57,10000,26.61
9,2020,0,0,826,665,0,2,0,59,2000,20.66
9,2020,0,0,867,877,1,0,1,53,6000,12.57
9,2020,0,0,774,932,2,2,2,57,10000,26.46
9,2020,0,0,826,665,0,2,0,59,2000,20.76
9,2020,0,0,826,665,0,2,0,59,2000,20.71
9,2020,0,0,826,665,0,2,0,59,2000,20.58
9,2020,0,0,774,932,2,2,2,57,10000,26.35
9,2020,0,0,826,665,0,2,0,59,2000,20.67
9,2020,0,0,826,665,0,2,0,59,2000,20.68
9,2020,0,0,867,877,1,0,1,53,6000,12.82
9,2020,0,0,867,877,1,0,1,53,6000,12.71
9,2020,0,0,774,932,2,2,2,57,10000,26.58
9,2020,0,0,774,932,2,2,2,57,10000,26.4
9,2020,0,0,774,932,2,2,2,57,10000,26.62
9,2020,0,0,867,877,1,0,1,53,6000,12.71
9,2020,0,0,867,877,1,0,1,53,6000,12.89
9,2020,0,0,867,877,1,0,1,53,6000,12.61
9,2020,0,0,826,665,0,2,0,59,2000,20.63
9,2020,0,0,826,665,0,2,0,59,2000,20.73
9,2020,0,0,867,877,1,0,1,53,6000,12.82
9,2020,0,0,774,932,2,2,2,57,10000,26.43
9,2020,0,0,774,932,2,2,2,57,10000,26.41
9,2020,0,0,826,665,0,2,0,59,2000,20.71
9,2020,0,0,867,877,1,0,1,53,6000,12.68
9,2020,0,0,867,877,1,0,1,53,6000,12.63
9,2020,0,0,867,877,1,0,1,53,6000,12.52
9,2020,0,0,774,932,2,2,2,57,10000,26.35
9,2020,0,0,826,665,0,2,0,59,2000,20.67
9,2020,0,0,774,932,2,2,2,57,10000,26.44
9,2020,0,0,774,932,2,2,2,57,10000,26.61
9,2020,0,0,774,932,2,2,2,57,10000,26.52
9,2020,0,0,774,932,2,2,2,57,10000,26.58
9,2020,0,0,774,932,2,2,2,57,10000,26.4
9,2020,0,0,774,932,2,2,2,57,10000,26.62
9,2020,0,0,867,877,1,0,1,53,6000,12.71
9,2020,0,0,867,877,1,0,1,53,6000,12.89
9,2020,0,0,826,665,0,2,0,59,2000,20.68
9,2020,0,0,867,877,1,0,1,53,6000,12.57
9,2020,0,0,774,932,2,2,2,57,10000,26.48
9,2020,0,0,774,932,2,2,2,57,10000,26.61
9,2020,0,0,774,932,2,2,2,57,10000,26.43
9,2020,0,0,867,877,1,0,1,53,6000,12.57
9,2020,0,0,826,665,0,2,0,59,2000,20.71
9,2020,0,0,826,665,0,2,0,59,2000,20.76
10,2020,0,0,826,665,0,2,0,59,2000,20.71
10,2020,0,0,826,665,0,2,0,59,2000,20.58
10,2020,0,0,774,932,2,2,2,57,10000,26.35
10,2020,0,0,774,932,2,2,2,57,10000,26.43
10,2020,0,0,867,877,1,0,1,53,6000,12.61
10,2020,0,0,774,932,2,2,2,57,10000,26.61
10,2020,0,0,826,665,0,2,0,59,2000,20.79
10,2020,0,0,774,932,2,2,2,57,10000,26.58
10,2020,0,0,867,877,1,0,1,53,6000,12.56
10,2020,0,0,826,665,0,2,0,59,2000,20.93
10,2020,0,0,826,665,0,2,0,59,2000,20.79
10,2020,0,0,774,932,2,2,2,57,10000,26.67
10,2020,0,0,774,932,2,2,2,57,10000,26.44
10,2020,0,0,826,665,0,2,0,59,2000,20.63
10,2020,0,0,867,877,1,0,1,53,6000,12.65
10,2020,0,0,826,665,0,2,0,59,2000,20.92
10,2020,0,0,867,877,1,0,1,53,6000,12.59
10,2020,0,0,774,932,2,2,2,57,10000,26.41
10,2020,0,0,774,932,2,2,2,57,10000,26.46
10,2020,0,0,826,665,0,2,0,59,2000,20.76
10,2020,0,0,867,877,1,0,1,53,6000,12.63
10,2020,0,0,867,877,1,0,1,53,6000,12.52
10,2020,0,0,826,665,0,2,0,59,2000,20.55
10,2020,0,0,826,665,0,2,0,59,2000,20.67
10,2020,0,0,867,877,1,0,1,53,6000,12.61
10,2020,0,0,867,877,1,0,1,53,6000,12.82
10,2020,0,0,774,932,2,2,2,57,10000,26.52
10,2020,0,0,826,665,0,2,0,59,2000,20.88
10,2020,0,0,867,877,1,0,1,53,6000,12.56
10,2020,0,0,826,665,0,2,0,59,2000,20.93
10,2020,0,0,826,665,0,2,0,59,2000,20.79
10,2020,0,0,826,665,0,2,0,59,2000,20.99
10,2020,0,0,867,877,1,0,1,53,6000,12.61
10,2020,0,0,867,877,1,0,1,53,6000,12.57
10,2020,0,0,867,877,1,0,1,53,6000,12.65
10,2020,0,0,826,665,0,2,0,59,2000,20.92
10,2020,0,0,826,665,0,2,0,59,2000,20.66
10,2020,0,0,774,932,2,2,2,57,10000,26.41
10,2020,0,0,774,932,2,2,2,57,10000,26.46
10,2020,0,0,826,665,0,2,0,59,2000,20.76
10,2020,0,0,774,932,2,2,2,57,10000,26.46
10,2020,0,0,774,932,2,2,2,57,10000,26.37
10,2020,0,0,867,877,1,0,1,53,6000,12.5
10,2020,0,0,774,932,2,2,2,57,10000,26.43
10,2020,0,0,826,665,0,2,0,59,2000,20.68
10,2020,0,0,867,877,1,0,1,53,6000,12.82
10,2020,0,0,774,932,2,2,2,57,10000,26.52
10,2020,0,0,867,877,1,0,1,53,6000,12.78
10,2020,0,0,826,665,0,2,0,59,2000,20.63
10,2020,0,0,826,665,0,2,0,59,2000,20.93
10,2020,0,0,826,665,0,2,0,59,2000,20.79
10,2020,0,0,774,932,2,2,2,57,10000,26.67
10,2020,0,0,774,932,2,2,2,57,10000,26.44
10,2020,0,0,826,665,0,2,0,59,2000,20.63
10,2020,0,0,774,932,2,2,2,57,10000,26.48
10,2020,0,0,774,932,2,2,2,57,10000,26.61
10,2020,0,0,867,877,1,0,1,53,6000,12.59
10,2020,0,0,774,932,2,2,2,57,10000,26.41
10,2020,0,0,867,877,1,0,1,53,6000,12.63
10,2020,0,0,867,877,1,0,1,53,6000,12.68
10,2020,0,0,774,932,2,2,2,57,10000,26.46
10,2020,0,0,867,877,1,0,1,53,6000,12.52
10,2020,0,0,774,932,2,2,2,57,10000,26.35
10,2020,0,0,867,877,1,0,1,53,6000,12.6
10,2020,0,0,826,665,0,2,0,59,2000,20.68
10,2020,0,0,826,665,0,2,0,59,2000,20.92
10,2020,0,0,774,932,2,2,2,57,10000,26.52
10,2020,0,0,774,932,2,2,2,57,10000,26.58
10,2020,0,0,826,665,0,2,0,59,2000,20.63
10,2020,0,0,826,665,0,2,0,59,2000,20.93
10,2020,0,0,867,877,1,0,1,53,6000,12.71
10,2020,0,0,867,877,1,0,1,53,6000,12.89
10,2020,0,0,774,932,2,2,2,57,10000,26.44
10,2020,0,0,867,877,1,0,1,53,6000,12.57
10,2020,0,0,867,877,1,0,1,53,6000,12.65
10,2020,0,0,774,932,2,2,2,57,10000,26.61
10,2020,0,0,774,932,2,2,2,57,10000,26.43
10,2020,0,0,826,665,0,2,0,59,2000,20.64
10,2020,0,0,774,932,2,2,2,57,10000,26.46
10,2020,0,0,867,877,1,0,1,53,6000,12.68
10,2020,0,0,867,877,1,0,1,53,6000,12.63
10,2020,0,0,826,665,0,2,0,59,2000,20.58
10,2020,0,0,867,877,1,0,1,53,6000,12.5
10,2020,0,0,826,665,0,2,0,59,2000,20.67
10,2020,0,0,826,665,0,2,0,59,2000,20.68
10,2020,0,0,774,932,2,2,2,57,10000,26.61
10,2020,0,0,826,665,0,2,0,59,2000,20.79
10,2020,0,0,826,665,0,2,0,59,2000,20.88
10,2020,0,0,774,932,2,2,2,57,10000,26.4
10,2020,0,0,826,665,0,2,0,59,2000,20.93
10,2020,0,0,826,665,0,2,0,59,2000,20.79
10,2020,0,0,774,932,2,2,2,57,10000,26.67
10,2020,0,0,867,877,1,0,1,53,6000,12.61
11,2020,0,0,867,877,1,0,1,53,6000,12.57
11,2020,0,0,867,877,1,0,1,53,6000,12.65
11,2020,0,0,826,665,0,2,0,59,2000,20.92
11,2020,0,0,867,877,1,0,1,53,6000,12.59
11,2020,0,0,826,665,0,2,0,59,2000,20.64
11,2020,0,0,867,877,1,0,1,53,6000,12.63
11,2020,0,0,774,932,2,2,2,57,10000,26.5
11,2020,0,0,826,665,0,2,0,59,2000,20.71
11,2020,0,0,826,665,0,2,0,59,2000,20.58
11,2020,0,0,774,932,2,2,2,57,10000,26.35
11,2020,0,0,774,932,2,2,2,57,10000,26.43
11,2020,0,0,867,877,1,0,1,53,6000,12.61
11,2020,0,0,867,877,1,0,1,53,6000,12.82
11,2020,0,0,774,932,2,2,2,57,10000,26.52
11,2020,0,0,867,877,1,0,1,53,6000,12.78
11,2020,0,0,774,932,2,2,2,57,10000,26.4
11,2020,0,0,774,932,2,2,2,57,10000,26.62
11,2020,0,0,826,665,0,2,0,59,2000,20.79
11,2020,0,0,867,877,1,0,1,53,6000,12.89
11,2020,0,0,774,932,2,2,2,57,10000,26.44
11,2020,0,0,774,932,2,2,2,57,10000,26.4
11,2020,0,0,826,665,0,2,0,59,2000,20.73
11,2020,0,0,774,932,2,2,2,57,10000,26.61
11,2020,0,0,774,932,2,2,2,57,10000,26.43
11,2020,0,0,826,665,0,2,0,59,2000,20.64
11,2020,0,0,826,665,0,2,0,59,2000,20.71
11,2020,0,0,826,665,0,2,0,59,2000,20.76
11,2020,0,0,826,665,0,2,0,59,2000,20.71
11,2020,0,0,867,877,1,0,1,53,6000,12.52
11,2020,0,0,774,932,2,2,2,57,10000,26.35
11,2020,0,0,826,665,0,2,0,59,2000,20.67
11,2020,0,0,774,932,2,2,2,57,10000,26.44
11,2020,0,0,774,932,2,2,2,57,10000,26.61
11,2020,0,0,826,665,0,2,0,59,2000,20.79
11,2020,0,0,826,665,0,2,0,59,2000,20.88
11,2020,0,0,774,932,2,2,2,57,10000,26.4
11,2020,0,0,774,932,2,2,2,57,10000,26.62
11,2020,0,0,826,665,0,2,0,59,2000,20.79
11,2020,0,0,867,877,1,0,1,53,6000,12.89
11,2020,0,0,826,665,0,2,0,59,2000,20.68
11,2020,0,0,774,932,2,2,2,57,10000,26.4
11,2020,0,0,826,665,0,2,0,59,2000,20.73
11,2020,0,0,867,877,1,0,1,53,6000,12.82
11,2020,0,0,867,877,1,0,1,53,6000,12.59
11,2020,0,0,826,665,0,2,0,59,2000,20.64
11,2020,0,0,867,877,1,0,1,53,6000,12.63
11,2020,0,0,774,932,2,2,2,57,10000,26.5
11,2020,0,0,867,877,1,0,1,53,6000,12.63
11,2020,0,0,826,665,0,2,0,59,2000,20.58
11,2020,0,0,826,665,0,2,0,59,2000,20.55
11,2020,0,0,774,932,2,2,2,57,10000,26.43
11,2020,0,0,774,932,2,2,2,57,10000,26.44
11,2020,0,0,867,877,1,0,1,53,6000,12.82
11,2020,0,0,867,877,1,0,1,53,6000,12.71
11,2020,0,0,774,932,2,2,2,57,10000,26.58
11,2020,0,0,774,932,2,2,2,57,10000,26.4
11,2020,0,0,774,932,2,2,2,57,10000,26.62
11,2020,0,0,774,932,2,2,2,57,10000,26.52
11,2020,0,0,867,877,1,0,1,53,6000,12.89
11,2020,0,0,826,665,0,2,0,59,2000,20.68
11,2020,0,0,867,877,1,0,1,53,6000,12.57
11,2020,0,0,867,877,1,0,1,53,6000,12.65
11,2020,0,0,774,932,2,2,2,57,10000,26.61
11,2020,0,0,774,932,2,2,2,57,10000,26.43
11,2020,0,0,774,932,2,2,2,57,10000,26.41
11,2020,0,0,867,877,1,0,1,53,6000,12.63
11,2020,0,0,826,665,0,2,0,59,2000,20.76
11,2020,0,0,867,877,1,0,1,53,6000,12.63
11,2020,0,0,826,665,0,2,0,59,2000,20.58
11,2020,0,0,826,665,0,2,0,59,2000,20.55
11,2020,0,0,774,932,2,2,2,57,10000,26.43
11,2020,0,0,774,932,2,2,2,57,10000,26.44
11,2020,0,0,867,877,1,0,1,53,6000,12.82
11,2020,0,0,774,932,2,2,2,57,10000,26.52
11,2020,0,0,867,877,1,0,1,53,6000,12.78
11,2020,0,0,826,665,0,2,0,59,2000,20.63
