operator_experience_years,operator_training_level,factory,date,key_point
9.853586685973054,Beginner,Factory 1,2023-10-28,Factory 1_City C_Type C_2023-10-28
2.244210090706514,Advanced,Factory 1,2023-10-29,Factory 1_City A_Type A_2023-10-29
3.2825406487470774,Beginner,Factory 1,2023-10-30,Factory 1_City B_Type A_2023-10-30
8.523419410148572,Advanced,Factory 1,2023-10-31,Factory 1_City C_Type B_2023-10-31
3.097401654401852,Intermediate,Factory 1,2023-11-01,Factory 1_City A_Type A_2023-11-01
5.8109909028043525,Beginner,Factory 1,2023-11-02,Factory 1_City A_Type B_2023-11-02
4.028053166357592,Intermediate,Factory 1,2023-11-03,Factory 1_City E_Type C_2023-11-03
9.852375697648968,Advanced,Factory 1,2023-11-04,Factory 1_City E_Type A_2023-11-04
7.024468813028823,Beginner,Factory 1,2023-11-05,Factory 1_City A_Type C_2023-11-05
9.437953036666046,Advanced,Factory 1,2023-11-06,Factory 1_City E_Type C_2023-11-06
8.162080580588519,Advanced,Factory 1,2023-11-07,Factory 1_City C_Type C_2023-11-07
5.164190485190443,Intermediate,Factory 1,2023-11-08,Factory 1_City B_Type B_2023-11-08
7.0271557521694525,Beginner,Factory 1,2023-11-09,Factory 1_City C_Type B_2023-11-09
6.746095635869294,Advanced,Factory 1,2023-11-10,Factory 1_City E_Type B_2023-11-10
8.691117976293768,Advanced,Factory 1,2023-11-11,Factory 1_City D_Type B_2023-11-11
2.8042214298972308,Advanced,Factory 1,2023-11-12,Factory 1_City C_Type C_2023-11-12
5.460885287949224,Intermediate,Factory 1,2023-11-13,Factory 1_City E_Type C_2023-11-13
6.825000550580699,Intermediate,Factory 1,2023-11-14,Factory 1_City B_Type B_2023-11-14
3.4220777737420933,Advanced,Factory 1,2023-11-15,Factory 1_City A_Type A_2023-11-15
8.771423054165364,Beginner,Factory 1,2023-11-16,Factory 1_City A_Type A_2023-11-16
5.768281513630487,Advanced,Factory 1,2023-11-17,Factory 1_City A_Type A_2023-11-17
7.382626334149642,Beginner,Factory 1,2023-11-18,Factory 1_City E_Type B_2023-11-18
1.917572946222497,Beginner,Factory 1,2023-11-19,Factory 1_City D_Type C_2023-11-19
4.181297276155409,Advanced,Factory 1,2023-11-20,Factory 1_City B_Type A_2023-11-20
6.872362555655418,Beginner,Factory 1,2023-11-21,Factory 1_City B_Type B_2023-11-21
5.374517877124128,Advanced,Factory 1,2023-11-22,Factory 1_City A_Type A_2023-11-22
1.4267407252607645,Advanced,Factory 1,2023-11-23,Factory 1_City D_Type B_2023-11-23
9.402538400515846,Advanced,Factory 1,2023-11-24,Factory 1_City B_Type C_2023-11-24
2.7708289990449004,Advanced,Factory 1,2023-11-25,Factory 1_City B_Type A_2023-11-25
1.5076122198471142,Advanced,Factory 1,2023-11-26,Factory 1_City C_Type B_2023-11-26
9.378083299342864,Beginner,Factory 1,2023-11-27,Factory 1_City D_Type B_2023-11-27
9.779054717214562,Intermediate,Factory 1,2023-11-28,Factory 1_City A_Type B_2023-11-28
8.227054274131012,Intermediate,Factory 1,2023-11-29,Factory 1_City B_Type C_2023-11-29
2.4719111814172536,Advanced,Factory 1,2023-11-30,Factory 1_City D_Type C_2023-11-30
8.456772336233577,Intermediate,Factory 1,2023-12-01,Factory 1_City B_Type A_2023-12-01
7.405138534195774,Advanced,Factory 1,2023-12-02,Factory 1_City E_Type B_2023-12-02
6.819590202917999,Advanced,Factory 1,2023-12-03,Factory 1_City A_Type B_2023-12-03
4.493197729020244,Advanced,Factory 1,2023-12-04,Factory 1_City E_Type A_2023-12-04
9.611521007887568,Intermediate,Factory 1,2023-12-05,Factory 1_City E_Type A_2023-12-05
1.1037341264768674,Intermediate,Factory 1,2023-12-06,Factory 1_City D_Type C_2023-12-06
6.085650547330243,Intermediate,Factory 1,2023-12-07,Factory 1_City D_Type B_2023-12-07
3.537431959075826,Beginner,Factory 1,2023-12-08,Factory 1_City E_Type C_2023-12-08
9.801940813644112,Beginner,Factory 1,2023-12-09,Factory 1_City D_Type A_2023-12-09
5.402206285443165,Beginner,Factory 1,2023-12-10,Factory 1_City E_Type A_2023-12-10
5.622700455357859,Advanced,Factory 1,2023-12-11,Factory 1_City E_Type A_2023-12-11
4.995893929078273,Advanced,Factory 1,2023-12-12,Factory 1_City E_Type A_2023-12-12
9.34765314137042,Beginner,Factory 1,2023-12-13,Factory 1_City A_Type A_2023-12-13
8.600693781822894,Beginner,Factory 1,2023-12-14,Factory 1_City B_Type A_2023-12-14
5.042333824589913,Advanced,Factory 1,2023-12-15,Factory 1_City E_Type B_2023-12-15
2.9897098632409773,Advanced,Factory 1,2023-12-16,Factory 1_City E_Type B_2023-12-16
6.451835404230748,Advanced,Factory 1,2023-12-17,Factory 1_City A_Type B_2023-12-17
7.782995241186231,Beginner,Factory 1,2023-12-18,Factory 1_City C_Type A_2023-12-18
2.1121524153954145,Advanced,Factory 1,2023-12-19,Factory 1_City D_Type B_2023-12-19
1.333467943241435,Intermediate,Factory 1,2023-12-20,Factory 1_City E_Type B_2023-12-20
5.352481060764997,Beginner,Factory 1,2023-12-21,Factory 1_City E_Type B_2023-12-21
7.326527937552159,Intermediate,Factory 1,2023-12-22,Factory 1_City C_Type B_2023-12-22
4.951263195824032,Intermediate,Factory 1,2023-12-23,Factory 1_City E_Type A_2023-12-23
7.043606265529337,Advanced,Factory 1,2023-12-24,Factory 1_City C_Type B_2023-12-24
1.4669386983459298,Advanced,Factory 1,2023-12-25,Factory 1_City D_Type B_2023-12-25
8.75893666106332,Beginner,Factory 1,2023-12-26,Factory 1_City B_Type B_2023-12-26
8.291128849469713,Advanced,Factory 1,2023-12-27,Factory 1_City B_Type B_2023-12-27
5.945406161606384,Beginner,Factory 1,2023-12-28,Factory 1_City E_Type B_2023-12-28
3.664589590350524,Beginner,Factory 1,2023-12-29,Factory 1_City B_Type C_2023-12-29
3.632863856334128,Advanced,Factory 1,2023-12-30,Factory 1_City A_Type A_2023-12-30
6.974185528384015,Intermediate,Factory 1,2023-12-31,Factory 1_City C_Type A_2023-12-31
7.7651179032828095,Advanced,Factory 2,2023-01-01,Factory 2_City C_Type C_2023-01-01
5.059803587201484,Advanced,Factory 2,2023-01-02,Factory 2_City B_Type A_2023-01-02
3.255234189347735,Intermediate,Factory 2,2023-01-03,Factory 2_City E_Type A_2023-01-03
5.603207860383557,Intermediate,Factory 2,2023-01-04,Factory 2_City E_Type C_2023-01-04
8.685536167130893,Beginner,Factory 2,2023-01-05,Factory 2_City D_Type C_2023-01-05
8.288096758192943,Intermediate,Factory 2,2023-01-06,Factory 2_City A_Type B_2023-01-06
3.222669017456388,Beginner,Factory 2,2023-01-07,Factory 2_City B_Type C_2023-01-07
8.569404842613043,Intermediate,Factory 2,2023-01-08,Factory 2_City B_Type C_2023-01-08
9.615822518722355,Intermediate,Factory 2,2023-01-09,Factory 2_City B_Type B_2023-01-09
5.003249455529036,Beginner,Factory 2,2023-01-10,Factory 2_City E_Type B_2023-01-10
2.8869482990053035,Intermediate,Factory 2,2023-01-11,Factory 2_City A_Type C_2023-01-11
7.771622083475205,Beginner,Factory 2,2023-01-12,Factory 2_City E_Type A_2023-01-12
2.725961124643039,Beginner,Factory 2,2023-01-13,Factory 2_City B_Type C_2023-01-13
7.878197990978306,Beginner,Factory 2,2023-01-14,Factory 2_City B_Type C_2023-01-14
5.941749003118506,Beginner,Factory 2,2023-01-15,Factory 2_City D_Type A_2023-01-15
9.735159993646244,Intermediate,Factory 2,2023-01-16,Factory 2_City A_Type A_2023-01-16
2.088997907608598,Advanced,Factory 2,2023-01-17,Factory 2_City B_Type B_2023-01-17
6.255008410348436,Intermediate,Factory 2,2023-01-18,Factory 2_City C_Type B_2023-01-18
9.69489885458334,Intermediate,Factory 2,2023-01-19,Factory 2_City D_Type C_2023-01-19
1.3009418700498792,Advanced,Factory 2,2023-01-20,Factory 2_City C_Type A_2023-01-20
1.921550165138589,Beginner,Factory 2,2023-01-21,Factory 2_City B_Type C_2023-01-21
4.379487598186481,Beginner,Factory 2,2023-01-22,Factory 2_City E_Type B_2023-01-22
2.714112973270413,Intermediate,Factory 2,2023-01-23,Factory 2_City C_Type B_2023-01-23
1.841211432139992,Intermediate,Factory 2,2023-01-24,Factory 2_City E_Type B_2023-01-24
6.210248793334458,Beginner,Factory 2,2023-01-25,Factory 2_City B_Type A_2023-01-25
4.540175548729857,Intermediate,Factory 2,2023-01-26,Factory 2_City E_Type A_2023-01-26
2.5273471523972044,Intermediate,Factory 2,2023-01-27,Factory 2_City D_Type A_2023-01-27
5.659108014078615,Advanced,Factory 2,2023-01-28,Factory 2_City C_Type C_2023-01-28
1.4023623827697576,Advanced,Factory 2,2023-01-29,Factory 2_City D_Type C_2023-01-29
1.3430642066964245,Intermediate,Factory 2,2023-01-30,Factory 2_City D_Type A_2023-01-30
5.143475581075365,Intermediate,Factory 2,2023-01-31,Factory 2_City C_Type C_2023-01-31
4.678669330823103,Beginner,Factory 2,2023-02-01,Factory 2_City B_Type C_2023-02-01
2.777376534868291,Beginner,Factory 2,2023-02-02,Factory 2_City E_Type B_2023-02-02
2.803157663035653,Intermediate,Factory 2,2023-02-03,Factory 2_City B_Type B_2023-02-03
2.9082506545200606,Advanced,Factory 2,2023-02-04,Factory 2_City C_Type B_2023-02-04
8.533199175834977,Advanced,Factory 2,2023-02-05,Factory 2_City A_Type A_2023-02-05
2.598148023684559,Beginner,Factory 2,2023-02-06,Factory 2_City B_Type B_2023-02-06
5.365647870068564,Beginner,Factory 2,2023-02-07,Factory 2_City C_Type C_2023-02-07
4.8638920777087264,Intermediate,Factory 2,2023-02-08,Factory 2_City A_Type B_2023-02-08
7.876837001916834,Intermediate,Factory 2,2023-02-09,Factory 2_City B_Type A_2023-02-09
7.769394030318994,Advanced,Factory 2,2023-02-10,Factory 2_City B_Type A_2023-02-10
3.8123949352856936,Beginner,Factory 2,2023-02-11,Factory 2_City A_Type B_2023-02-11
1.922810843013796,Advanced,Factory 2,2023-02-12,Factory 2_City D_Type B_2023-02-12
4.57832682379582,Intermediate,Factory 2,2023-02-13,Factory 2_City B_Type A_2023-02-13
5.009299147750112,Intermediate,Factory 2,2023-02-14,Factory 2_City E_Type B_2023-02-14
3.711031732560514,Intermediate,Factory 2,2023-02-15,Factory 2_City B_Type C_2023-02-15
8.056556018456309,Beginner,Factory 2,2023-02-16,Factory 2_City B_Type A_2023-02-16
1.152292091184488,Intermediate,Factory 2,2023-02-17,Factory 2_City C_Type B_2023-02-17
8.407787761061924,Advanced,Factory 2,2023-02-18,Factory 2_City D_Type B_2023-02-18
6.571837857440077,Advanced,Factory 2,2023-02-19,Factory 2_City D_Type A_2023-02-19
2.73522515208946,Advanced,Factory 2,2023-02-20,Factory 2_City C_Type C_2023-02-20
8.024685182826458,Intermediate,Factory 2,2023-02-21,Factory 2_City B_Type A_2023-02-21
1.5181467877251742,Beginner,Factory 2,2023-02-22,Factory 2_City B_Type A_2023-02-22
8.426934511766587,Beginner,Factory 2,2023-02-23,Factory 2_City C_Type C_2023-02-23
9.553091288625144,Beginner,Factory 2,2023-02-24,Factory 2_City A_Type B_2023-02-24
5.103515671917952,Beginner,Factory 2,2023-02-25,Factory 2_City C_Type C_2023-02-25
9.766281024748574,Intermediate,Factory 2,2023-02-26,Factory 2_City B_Type C_2023-02-26
9.434012445293249,Beginner,Factory 2,2023-02-27,Factory 2_City C_Type B_2023-02-27
8.271386601064474,Advanced,Factory 2,2023-02-28,Factory 2_City C_Type B_2023-02-28
4.0220792515255255,Advanced,Factory 2,2023-03-01,Factory 2_City E_Type B_2023-03-01
9.741677142759327,Advanced,Factory 2,2023-03-02,Factory 2_City A_Type B_2023-03-02
3.8956332687245,Beginner,Factory 2,2023-03-03,Factory 2_City B_Type A_2023-03-03
8.818815074829285,Advanced,Factory 2,2023-03-04,Factory 2_City D_Type B_2023-03-04
9.634956361670485,Intermediate,Factory 2,2023-03-05,Factory 2_City B_Type C_2023-03-05
7.575732291365897,Intermediate,Factory 2,2023-03-06,Factory 2_City C_Type A_2023-03-06
3.2261623463596854,Beginner,Factory 2,2023-03-07,Factory 2_City A_Type C_2023-03-07
6.638174697286504,Advanced,Factory 2,2023-03-08,Factory 2_City E_Type A_2023-03-08
8.671288143358392,Advanced,Factory 2,2023-03-09,Factory 2_City B_Type B_2023-03-09
2.64386456869395,Advanced,Factory 2,2023-03-10,Factory 2_City E_Type C_2023-03-10
5.44452346586731,Beginner,Factory 2,2023-03-11,Factory 2_City B_Type B_2023-03-11
9.876851580448117,Advanced,Factory 2,2023-03-12,Factory 2_City E_Type C_2023-03-12
1.958028299497971,Intermediate,Factory 2,2023-03-13,Factory 2_City E_Type A_2023-03-13
8.142320774820911,Advanced,Factory 2,2023-03-14,Factory 2_City A_Type B_2023-03-14
4.37082537205937,Advanced,Factory 2,2023-03-15,Factory 2_City E_Type B_2023-03-15
5.2642759146412486,Beginner,Factory 2,2023-03-16,Factory 2_City D_Type A_2023-03-16
8.856538573681018,Advanced,Factory 2,2023-03-17,Factory 2_City D_Type B_2023-03-17
9.512480540042828,Advanced,Factory 2,2023-03-18,Factory 2_City B_Type C_2023-03-18
3.702029088228925,Intermediate,Factory 2,2023-03-19,Factory 2_City A_Type B_2023-03-19
7.084504045119278,Advanced,Factory 2,2023-03-20,Factory 2_City C_Type C_2023-03-20
1.141051364998532,Intermediate,Factory 2,2023-03-21,Factory 2_City B_Type C_2023-03-21
3.273049641425729,Beginner,Factory 2,2023-03-22,Factory 2_City D_Type A_2023-03-22
6.562337722092614,Intermediate,Factory 2,2023-03-23,Factory 2_City E_Type C_2023-03-23
1.2170065539375805,Beginner,Factory 2,2023-03-24,Factory 2_City D_Type B_2023-03-24
7.10990409151537,Advanced,Factory 2,2023-03-25,Factory 2_City D_Type C_2023-03-25
1.4285370481349653,Beginner,Factory 2,2023-03-26,Factory 2_City B_Type A_2023-03-26
9.14921822923674,Advanced,Factory 2,2023-03-27,Factory 2_City B_Type C_2023-03-27
7.989760669353607,Beginner,Factory 2,2023-03-28,Factory 2_City D_Type B_2023-03-28
6.487242124366347,Beginner,Factory 2,2023-03-29,Factory 2_City C_Type A_2023-03-29
6.132141681193433,Advanced,Factory 2,2023-03-30,Factory 2_City C_Type A_2023-03-30
9.69212377096271,Beginner,Factory 2,2023-03-31,Factory 2_City E_Type B_2023-03-31
9.505052047078133,Advanced,Factory 2,2023-04-01,Factory 2_City E_Type C_2023-04-01
8.979077013680369,Beginner,Factory 2,2023-04-02,Factory 2_City A_Type B_2023-04-02
2.145873360297622,Advanced,Factory 2,2023-04-03,Factory 2_City D_Type C_2023-04-03
4.451165510929233,Beginner,Factory 2,2023-04-04,Factory 2_City E_Type A_2023-04-04
4.790722418428517,Advanced,Factory 2,2023-04-05,Factory 2_City B_Type C_2023-04-05
7.063404829487639,Beginner,Factory 2,2023-04-06,Factory 2_City C_Type C_2023-04-06
5.701449748840616,Intermediate,Factory 2,2023-04-07,Factory 2_City C_Type A_2023-04-07
3.830289722798595,Beginner,Factory 2,2023-04-08,Factory 2_City E_Type C_2023-04-08
3.9151478490688167,Advanced,Factory 2,2023-04-09,Factory 2_City E_Type A_2023-04-09
3.271982167251708,Advanced,Factory 2,2023-04-10,Factory 2_City D_Type C_2023-04-10
8.577749068365662,Intermediate,Factory 2,2023-04-11,Factory 2_City B_Type A_2023-04-11
2.150141394320398,Intermediate,Factory 2,2023-04-12,Factory 2_City D_Type C_2023-04-12
9.30408245671817,Beginner,Factory 2,2023-04-13,Factory 2_City D_Type C_2023-04-13
1.6423031250044204,Intermediate,Factory 2,2023-04-14,Factory 2_City A_Type C_2023-04-14
4.863890502439348,Advanced,Factory 2,2023-04-15,Factory 2_City C_Type B_2023-04-15
4.278565011653493,Intermediate,Factory 2,2023-04-16,Factory 2_City C_Type A_2023-04-16
3.994934914442622,Intermediate,Factory 2,2023-04-17,Factory 2_City E_Type B_2023-04-17
1.9348641125092945,Advanced,Factory 2,2023-04-18,Factory 2_City E_Type A_2023-04-18
7.630751988219046,Beginner,Factory 2,2023-04-19,Factory 2_City D_Type C_2023-04-19
1.3823088996862083,Intermediate,Factory 2,2023-04-20,Factory 2_City A_Type C_2023-04-20
3.6150716041970976,Advanced,Factory 2,2023-04-21,Factory 2_City D_Type A_2023-04-21
9.423596383557433,Intermediate,Factory 2,2023-04-22,Factory 2_City B_Type A_2023-04-22
5.7870186189318975,Intermediate,Factory 2,2023-04-23,Factory 2_City A_Type B_2023-04-23
8.978005102575317,Intermediate,Factory 2,2023-04-24,Factory 2_City A_Type C_2023-04-24
7.130552953955544,Intermediate,Factory 2,2023-04-25,Factory 2_City E_Type C_2023-04-25
1.037144392071435,Advanced,Factory 2,2023-04-26,Factory 2_City B_Type B_2023-04-26
9.940355093441571,Advanced,Factory 2,2023-04-27,Factory 2_City B_Type B_2023-04-27
6.60334416906421,Beginner,Factory 2,2023-04-28,Factory 2_City C_Type C_2023-04-28
9.44729972359567,Intermediate,Factory 2,2023-04-29,Factory 2_City C_Type A_2023-04-29
8.69425262703794,Advanced,Factory 2,2023-04-30,Factory 2_City C_Type A_2023-04-30
8.276142605294336,Advanced,Factory 2,2023-05-01,Factory 2_City C_Type C_2023-05-01
4.761259163482942,Advanced,Factory 2,2023-05-02,Factory 2_City B_Type B_2023-05-02
8.85732041373523,Intermediate,Factory 2,2023-05-03,Factory 2_City D_Type C_2023-05-03
8.411057273706161,Advanced,Factory 2,2023-05-04,Factory 2_City A_Type B_2023-05-04
6.836478377924838,Beginner,Factory 2,2023-05-05,Factory 2_City A_Type C_2023-05-05
1.6764270880427636,Intermediate,Factory 2,2023-05-06,Factory 2_City B_Type B_2023-05-06
9.688601052766533,Intermediate,Factory 2,2023-05-07,Factory 2_City C_Type A_2023-05-07
7.100858084217987,Beginner,Factory 2,2023-05-08,Factory 2_City E_Type A_2023-05-08
1.8555861093135448,Beginner,Factory 2,2023-05-09,Factory 2_City A_Type A_2023-05-09
2.073251509133199,Intermediate,Factory 2,2023-05-10,Factory 2_City D_Type C_2023-05-10
3.3077653261787856,Advanced,Factory 2,2023-05-11,Factory 2_City D_Type B_2023-05-11
9.045889063815228,Advanced,Factory 2,2023-05-12,Factory 2_City D_Type A_2023-05-12
1.6036088638626005,Advanced,Factory 2,2023-05-13,Factory 2_City D_Type A_2023-05-13
8.568000790403364,Beginner,Factory 2,2023-05-14,Factory 2_City B_Type A_2023-05-14
6.401115459455469,Beginner,Factory 2,2023-05-15,Factory 2_City B_Type A_2023-05-15
5.918546243019877,Beginner,Factory 2,2023-05-16,Factory 2_City C_Type C_2023-05-16
1.0547877787803102,Advanced,Factory 2,2023-05-17,Factory 2_City A_Type C_2023-05-17
5.085395040732055,Advanced,Factory 2,2023-05-18,Factory 2_City B_Type B_2023-05-18
3.6921726606811993,Beginner,Factory 2,2023-05-19,Factory 2_City B_Type C_2023-05-19
4.075387184172054,Advanced,Factory 2,2023-05-20,Factory 2_City C_Type B_2023-05-20
3.7574293324266064,Advanced,Factory 2,2023-05-21,Factory 2_City E_Type A_2023-05-21
8.302667524305907,Advanced,Factory 2,2023-05-22,Factory 2_City C_Type B_2023-05-22
5.456936734043916,Intermediate,Factory 2,2023-05-23,Factory 2_City D_Type B_2023-05-23
6.673795733520309,Intermediate,Factory 2,2023-05-24,Factory 2_City D_Type B_2023-05-24
3.1686369605315248,Intermediate,Factory 2,2023-05-25,Factory 2_City D_Type C_2023-05-25
6.027160795374394,Beginner,Factory 2,2023-05-26,Factory 2_City C_Type C_2023-05-26
9.423150267878343,Advanced,Factory 2,2023-05-27,Factory 2_City C_Type B_2023-05-27
1.2842291093177856,Advanced,Factory 2,2023-05-28,Factory 2_City B_Type C_2023-05-28
3.8942943780164407,Beginner,Factory 2,2023-05-29,Factory 2_City B_Type C_2023-05-29
6.50174965349848,Intermediate,Factory 2,2023-05-30,Factory 2_City A_Type A_2023-05-30
8.414178538915309,Advanced,Factory 2,2023-05-31,Factory 2_City A_Type C_2023-05-31
5.614155581049485,Advanced,Factory 2,2023-06-01,Factory 2_City C_Type B_2023-06-01
5.047545774914037,Beginner,Factory 2,2023-06-02,Factory 2_City E_Type C_2023-06-02
8.937888316895167,Beginner,Factory 2,2023-06-03,Factory 2_City B_Type B_2023-06-03
4.828011363464075,Intermediate,Factory 2,2023-06-04,Factory 2_City D_Type A_2023-06-04
1.5036900153580632,Beginner,Factory 2,2023-06-05,Factory 2_City B_Type A_2023-06-05
8.173691259064807,Intermediate,Factory 2,2023-06-06,Factory 2_City A_Type B_2023-06-06
6.304428442082564,Advanced,Factory 2,2023-06-07,Factory 2_City C_Type C_2023-06-07
9.178234896726153,Intermediate,Factory 2,2023-06-08,Factory 2_City A_Type B_2023-06-08
3.892791500305036,Advanced,Factory 2,2023-06-09,Factory 2_City C_Type B_2023-06-09
8.449114664831864,Advanced,Factory 2,2023-06-10,Factory 2_City B_Type B_2023-06-10
9.772047059646308,Intermediate,Factory 2,2023-06-11,Factory 2_City C_Type C_2023-06-11
7.822687575628661,Beginner,Factory 2,2023-06-12,Factory 2_City B_Type B_2023-06-12
1.7899260739090708,Intermediate,Factory 2,2023-06-13,Factory 2_City B_Type B_2023-06-13
1.0385358205249329,Beginner,Factory 2,2023-06-14,Factory 2_City D_Type B_2023-06-14
7.825822531367876,Intermediate,Factory 2,2023-06-15,Factory 2_City A_Type C_2023-06-15
8.642229725450099,Beginner,Factory 2,2023-06-16,Factory 2_City A_Type B_2023-06-16
9.139189062252829,Intermediate,Factory 2,2023-06-17,Factory 2_City B_Type A_2023-06-17
