factory,location,date,machine_type,machine_utilization_pcnt,machine_downtime_hours,machine_age_years,cycle_time_minutes,energy_consumption_kwh,energy_efficiency_rating,co2_emissions_kg,factory_machine
Factory 1,City D,2023-06-14,Type B,75.83332056623317,5.002641359635631,6,5.599433008613083,152.38949719766964,B,68.30111203653335,Factory 1_City D_Type B_2023-06-14
Factory 1,City B,2023-06-15,Type C,90.13814783940144,3.1830734044561844,12,6.659010243707862,109.87366288983384,A,60.40911288562751,Factory 1_City B_Type C_2023-06-15
Factory 1,City E,2023-06-16,Type C,72.04168189650241,7.39429656635729,8,9.42366533102419,116.98796370261326,D,98.52956187282372,Factory 1_City E_Type C_2023-06-16
Factory 1,City A,2023-06-17,Type C,73.70543655248312,0.7367900335967184,8,13.236064207981894,459.5151558949391,A,62.758457823386166,Factory 1_City A_Type C_2023-06-17
Factory 1,City E,2023-06-18,Type C,77.95760236730868,3.91228620246096,6,11.946537728101754,245.86827049373463,D,69.24887932831467,Factory 1_City E_Type C_2023-06-18
Factory 1,City D,2023-06-19,Type B,83.0890894882464,2.2580997633034627,11,12.715120619984877,360.7603462249842,D,65.82251411915536,Factory 1_City D_Type B_2023-06-19
Factory 1,City C,2023-06-20,Type C,81.65453977818892,1.5194890916604873,6,8.586215819535914,464.5356760314523,B,159.85826698963325,Factory 1_City C_Type C_2023-06-20
Factory 1,City A,2023-06-21,Type B,81.66820234419876,0.6137826148230818,14,9.993029460143251,142.53491893929086,B,103.2092835095319,Factory 1_City A_Type B_2023-06-21
Factory 1,City E,2023-06-22,Type B,80.03654447722607,2.704675274930091,12,6.626608151054851,393.74627059688737,C,154.72976460147498,Factory 1_City E_Type B_2023-06-22
Factory 1,City E,2023-06-23,Type A,83.09158540136526,2.552987918563701,7,7.0077097475667856,226.00414895069264,B,144.5139690292495,Factory 1_City E_Type A_2023-06-23
Factory 1,City D,2023-06-24,Type B,85.44828899615744,2.7347782839847365,5,7.266906520749236,326.7571184998144,A,115.97834595707523,Factory 1_City D_Type B_2023-06-24
Factory 1,City B,2023-06-25,Type A,81.13466314944681,0.1165372380102311,14,9.151249395347213,105.7323623468005,A,135.74114742244157,Factory 1_City B_Type A_2023-06-25
Factory 1,City E,2023-06-26,Type C,92.08911820925476,2.164959957548773,4,5.0733415083618025,110.3237571452727,D,136.07987745156444,Factory 1_City E_Type C_2023-06-26
Factory 1,City A,2023-06-27,Type B,88.91895225617321,5.444465294232812,9,11.907263151132632,391.5144889026304,A,71.38348325496733,Factory 1_City A_Type B_2023-06-27
Factory 1,City D,2023-06-28,Type B,85.43822787655779,1.6622673676935316,7,8.319864714327029,412.6530232212989,A,92.0901219856874,Factory 1_City D_Type B_2023-06-28
Factory 1,City D,2023-06-29,Type C,71.6993324954851,1.4498044883976764,10,11.5227511089905,283.85783895429495,B,110.4109227120246,Factory 1_City D_Type C_2023-06-29
Factory 1,City E,2023-06-30,Type C,78.74635960452136,1.9504155016814364,9,8.150105071834247,189.84097602995396,D,161.340708837843,Factory 1_City E_Type C_2023-06-30
Factory 1,City B,2023-07-01,Type A,77.976126858306,3.324112504496528,9,5.913088025446703,227.47584159620945,B,191.22113562590985,Factory 1_City B_Type A_2023-07-01
Factory 1,City C,2023-07-02,Type A,84.30307409305516,1.4462812044990363,12,8.84732576507445,274.39807222823435,A,138.19874441957492,Factory 1_City C_Type A_2023-07-02
Factory 1,City A,2023-07-03,Type A,81.46296405467538,4.516725111467708,2,5.189454033743546,394.3671814207955,A,93.08318138077264,Factory 1_City A_Type A_2023-07-03
Factory 1,City E,2023-07-04,Type C,79.64848777342318,2.99157707583254,7,6.518861723366303,231.42325995431935,C,69.60759853846359,Factory 1_City E_Type C_2023-07-04
Factory 1,City D,2023-07-05,Type C,89.1298458438598,1.145290862489544,6,5.255697990897347,415.1880534363726,D,122.92604811573246,Factory 1_City D_Type C_2023-07-05
Factory 1,City C,2023-07-06,Type B,76.0892781466158,2.448377329830172,3,5.051396275855603,278.1638084423147,D,99.3233926772914,Factory 1_City C_Type B_2023-07-06
Factory 1,City D,2023-07-07,Type C,74.20696471269282,6.691537539758958,1,12.203839985864455,304.4454553958002,C,121.5800119126942,Factory 1_City D_Type C_2023-07-07
Factory 1,City C,2023-07-08,Type C,91.56241268503965,1.86458249512668,3,13.634846083691151,152.9151790604153,D,108.96826973106188,Factory 1_City C_Type C_2023-07-08
Factory 1,City E,2023-07-09,Type B,91.72937143507718,4.24049964041386,5,13.17623378304486,458.02264159993325,B,147.3120670842527,Factory 1_City E_Type B_2023-07-09
Factory 1,City B,2023-07-10,Type A,83.84558601584314,4.103834798567259,6,12.528486558822063,393.1436749327324,A,158.60437831593816,Factory 1_City B_Type A_2023-07-10
Factory 1,City E,2023-07-11,Type A,81.10458517195916,5.40469418853951,1,13.660356750457565,103.96427819646146,B,130.2450010114166,Factory 1_City E_Type A_2023-07-11
Factory 1,City D,2023-07-12,Type C,70.01494847086988,2.462553200208953,1,5.681866197654627,174.8497081642007,C,59.2137693889749,Factory 1_City D_Type C_2023-07-12
Factory 1,City C,2023-07-13,Type C,73.09615066764543,0.5642851007436525,2,13.212501545597044,317.85234844285435,A,75.78147682038863,Factory 1_City C_Type C_2023-07-13
Factory 1,City C,2023-07-14,Type B,74.18916348261266,2.4824678568363803,12,12.394692332387272,358.2137425642089,B,67.73336181086898,Factory 1_City C_Type B_2023-07-14
Factory 1,City E,2023-07-15,Type B,89.1992494515458,5.028531205178266,2,10.311094963375275,398.2870664819149,B,143.815017524989,Factory 1_City E_Type B_2023-07-15
Factory 1,City C,2023-07-16,Type A,74.82900021021082,3.770466196592969,2,10.172934821522531,265.24295909085765,A,152.5805187363548,Factory 1_City C_Type A_2023-07-16
Factory 1,City D,2023-07-17,Type A,72.78719219596955,4.563275931229133,8,7.402194332083855,277.50853563689805,A,133.09898832546963,Factory 1_City D_Type A_2023-07-17
Factory 1,City C,2023-07-18,Type B,92.98020077634312,3.390160959447387,14,9.448524328275408,295.6193601797133,B,187.58308877372943,Factory 1_City C_Type B_2023-07-18
Factory 1,City B,2023-07-19,Type A,81.60509872380317,4.953634538337239,7,10.456959688130258,181.62575541864024,C,122.70342754044611,Factory 1_City B_Type A_2023-07-19
Factory 1,City B,2023-07-20,Type B,94.43209557942323,1.9388295610940984,1,10.506604592365642,161.25780003358247,C,190.80719530610529,Factory 1_City B_Type B_2023-07-20
Factory 1,City C,2023-07-21,Type A,89.41996093021577,6.780381064437891,3,12.066041289942175,314.13910722466267,C,71.08206919933144,Factory 1_City C_Type A_2023-07-21
Factory 1,City C,2023-07-22,Type B,90.2893001087887,3.858192000652348,4,12.074262751619322,384.7111779963798,A,195.4728296950677,Factory 1_City C_Type B_2023-07-22
Factory 1,City E,2023-07-23,Type B,80.90615065892894,5.266459516048495,2,10.581711838904408,238.80093416488,C,184.0107093631981,Factory 1_City E_Type B_2023-07-23
Factory 1,City A,2023-07-24,Type B,81.4393833062608,3.803086842843859,8,9.568178045561352,438.26693963950856,B,79.24374072479458,Factory 1_City A_Type B_2023-07-24
Factory 1,City C,2023-07-25,Type B,78.6549221670082,5.230294008995693,8,13.848079470306509,192.5430569037636,C,164.98939170680774,Factory 1_City C_Type B_2023-07-25
Factory 1,City A,2023-07-26,Type A,74.11498184248937,0.5110381394472228,13,10.153051879943767,140.94683383328373,C,64.93695703100434,Factory 1_City A_Type A_2023-07-26
Factory 1,City A,2023-07-27,Type A,77.90537806408325,6.759766829120811,7,11.76398368910006,220.38652785264867,D,73.22863611182319,Factory 1_City A_Type A_2023-07-27
Factory 1,City E,2023-07-28,Type B,70.86078271433287,3.5666043986161293,1,10.383631021010228,465.2918745117082,B,143.1779483291125,Factory 1_City E_Type B_2023-07-28
Factory 1,City E,2023-07-29,Type A,79.68057853025518,2.2621236564807887,6,11.42777413479928,387.0704631173998,A,110.772283051761,Factory 1_City E_Type A_2023-07-29
Factory 1,City E,2023-07-30,Type B,81.85771662171075,1.3441604175414286,1,5.573918436882735,333.32289927368186,B,151.10568011374352,Factory 1_City E_Type B_2023-07-30
Factory 1,City A,2023-07-31,Type C,87.93406882590918,3.548506763988022,14,14.667061400184606,378.86650171614014,B,179.54615786257344,Factory 1_City A_Type C_2023-07-31
Factory 1,City E,2023-08-01,Type B,74.39180249889776,4.105519133678638,4,7.014063092133522,103.81734122689066,A,99.90942147655689,Factory 1_City E_Type B_2023-08-01
Factory 1,City A,2023-08-02,Type A,89.36214007799478,1.0754674189564,4,9.283518005688462,110.84266093449324,D,134.2902880279495,Factory 1_City A_Type A_2023-08-02
Factory 1,City A,2023-08-03,Type A,73.57035761182168,4.6386366083818,9,9.049685873761884,499.5171743262618,C,173.08876839862222,Factory 1_City A_Type A_2023-08-03
Factory 1,City C,2023-08-04,Type C,84.25454079386735,4.881568071886676,4,5.240412373664379,313.6558784542789,B,153.93633665371516,Factory 1_City C_Type C_2023-08-04
Factory 1,City C,2023-08-05,Type B,79.27434281480423,6.177216220926705,7,8.469589503775858,272.72283804311087,C,54.85837066639926,Factory 1_City C_Type B_2023-08-05
Factory 1,City A,2023-08-06,Type A,76.10368901267267,3.600878869480237,14,8.88768412861597,152.56495314210738,C,109.17190862582862,Factory 1_City A_Type A_2023-08-06
Factory 1,City A,2023-08-07,Type C,77.89083038417881,3.92815810135128,12,8.094695490886009,489.961709124094,B,166.90477555026797,Factory 1_City A_Type C_2023-08-07
Factory 1,City E,2023-08-08,Type B,77.74172176003232,7.502606399880537,10,5.689278781346486,293.41994031614763,A,143.03522734416805,Factory 1_City E_Type B_2023-08-08
Factory 1,City C,2023-08-09,Type C,76.69481186306584,3.457848476036066,4,5.125964012717869,357.7940246082376,D,96.92512962863302,Factory 1_City C_Type C_2023-08-09
Factory 1,City E,2023-08-10,Type B,73.90905354112188,6.014385308695464,13,7.607087741328522,307.3118882754844,B,183.35009162219987,Factory 1_City E_Type B_2023-08-10
Factory 1,City C,2023-08-11,Type B,89.39693136174233,6.463658624872152,4,11.439079570677649,433.72991829975945,A,164.7164363187634,Factory 1_City C_Type B_2023-08-11
Factory 1,City A,2023-08-12,Type C,92.7666248845972,3.485376528978323,13,11.431043526178502,226.29736099361483,A,57.3963480664737,Factory 1_City A_Type C_2023-08-12
Factory 1,City D,2023-08-13,Type C,70.61611011590807,5.573511902985575,1,14.744393106384754,490.24076766266097,C,63.76664097067638,Factory 1_City D_Type C_2023-08-13
Factory 1,City D,2023-08-14,Type B,93.2138883223534,5.128688828657276,4,5.660553078221601,489.0272942598948,A,197.15672933816987,Factory 1_City D_Type B_2023-08-14
Factory 1,City C,2023-08-15,Type B,82.52600592461509,4.582084263640694,14,8.519297707317769,278.4597025828678,C,78.87397259537406,Factory 1_City C_Type B_2023-08-15
Factory 1,City A,2023-08-16,Type A,70.43745534968471,0.3920371597701884,14,10.41362638396132,213.6233556161716,C,91.13193336862204,Factory 1_City A_Type A_2023-08-16
Factory 1,City E,2023-08-17,Type C,85.05640755943143,2.578598595755399,2,11.603882523958257,423.6779214626965,B,162.12809551197574,Factory 1_City E_Type C_2023-08-17
Factory 1,City B,2023-08-18,Type C,94.40215060498927,1.778262133108682,11,7.328791461518151,162.70417146065572,A,102.61664345154682,Factory 1_City B_Type C_2023-08-18
Factory 1,City B,2023-08-19,Type A,85.3420796932186,1.784690676231799,2,6.902279308201376,308.3543130802717,D,78.24537873756597,Factory 1_City B_Type A_2023-08-19
Factory 1,City A,2023-08-20,Type B,83.43189184170095,5.416994107860512,12,7.661013685373086,115.60256830512724,A,114.64755932723048,Factory 1_City A_Type B_2023-08-20
Factory 1,City D,2023-08-21,Type C,84.33579563389152,0.786759372721705,10,14.528343891705845,195.73291461894345,A,87.92561010354339,Factory 1_City D_Type C_2023-08-21
Factory 1,City E,2023-08-22,Type B,92.73911068450752,2.1570400701374624,9,5.76795684286734,265.48241276401217,A,194.8172951900932,Factory 1_City E_Type B_2023-08-22
Factory 1,City D,2023-08-23,Type A,87.72410667809444,7.248807429443406,7,5.185312335943333,157.4485512275265,D,68.05672242583007,Factory 1_City D_Type A_2023-08-23
Factory 1,City E,2023-08-24,Type B,89.90976806549273,4.763318412960867,12,11.043044198214789,352.0074722475309,B,73.16236363088194,Factory 1_City E_Type B_2023-08-24
Factory 1,City C,2023-08-25,Type C,93.6373715139875,5.056960975325211,14,6.996288076599175,400.2176655014951,D,157.7102241801291,Factory 1_City C_Type C_2023-08-25
Factory 1,City B,2023-08-26,Type A,94.89112941685872,3.841468122095103,1,14.167560031187469,420.3272399439001,B,50.11215625557966,Factory 1_City B_Type A_2023-08-26
Factory 1,City A,2023-08-27,Type B,89.44962428927342,1.7637638479949589,4,14.265853832183812,384.1687260049647,B,68.78450384431201,Factory 1_City A_Type B_2023-08-27
Factory 1,City A,2023-08-28,Type B,70.61674886351219,3.255187451125023,3,14.959936491006996,420.2144420506991,A,85.84965203173269,Factory 1_City A_Type B_2023-08-28
Factory 1,City C,2023-08-29,Type B,77.72294307109415,2.949801243766768,5,9.003566268398306,478.8611744025419,B,128.03479407560383,Factory 1_City C_Type B_2023-08-29
Factory 1,City E,2023-08-30,Type C,94.00916936555323,0.3567047418731519,9,10.668584332940949,472.9067535683889,C,139.9037880703704,Factory 1_City E_Type C_2023-08-30
Factory 1,City C,2023-08-31,Type B,71.82246129679137,5.014663235320538,9,13.178220735661906,491.5789423418647,C,80.98016059580095,Factory 1_City C_Type B_2023-08-31
Factory 1,City B,2023-09-01,Type C,75.84226122063409,5.113614635119679,9,13.02249179235114,254.04244919596815,D,139.03628816214467,Factory 1_City B_Type C_2023-09-01
Factory 1,City B,2023-09-02,Type C,78.46528072781581,0.4434639115298706,2,14.3454024562186,390.42453042498977,C,85.75058159419955,Factory 1_City B_Type C_2023-09-02
Factory 1,City B,2023-09-03,Type C,79.4337119307578,2.065814506079864,6,12.59520148716944,182.3952736753893,D,149.60495496669762,Factory 1_City B_Type C_2023-09-03
Factory 1,City A,2023-09-04,Type B,82.32575312897006,0.655507512305169,8,14.764896611478871,250.5037317321688,D,55.19760647210256,Factory 1_City A_Type B_2023-09-04
Factory 1,City C,2023-09-05,Type A,75.01782107284481,7.041237863282071,10,11.205568470234583,355.3400260522923,B,189.97893755735276,Factory 1_City C_Type A_2023-09-05
Factory 1,City D,2023-09-06,Type C,70.8117692922937,5.946823164560099,3,9.934799980728776,469.2695954477059,D,87.34653487420475,Factory 1_City D_Type C_2023-09-06
Factory 1,City E,2023-09-07,Type B,77.97043307182511,4.747971326574811,7,8.895160259454087,196.42573834269467,D,168.20527243625332,Factory 1_City E_Type B_2023-09-07
Factory 1,City B,2023-09-08,Type C,86.25637677734154,0.723351822333286,10,8.372124904062858,260.9041654734168,D,152.2678246682682,Factory 1_City B_Type C_2023-09-08
Factory 1,City D,2023-09-09,Type B,89.51705186719656,3.1219083966719605,6,10.54099280395826,169.79939455918208,B,195.8119003211836,Factory 1_City D_Type B_2023-09-09
Factory 1,City C,2023-09-10,Type B,80.00824671026896,4.399015369249684,12,13.3629131310246,186.185162910292,B,120.9485890547229,Factory 1_City C_Type B_2023-09-10
Factory 1,City D,2023-09-11,Type C,90.67169617933403,4.501243383221939,1,7.07511495384879,327.52509457354915,A,65.37444937838193,Factory 1_City D_Type C_2023-09-11
Factory 1,City E,2023-09-12,Type C,70.33784105765456,2.902926535960828,12,13.886421138365172,293.5399880132893,B,90.41591694554825,Factory 1_City E_Type C_2023-09-12
Factory 1,City A,2023-09-13,Type A,70.93915573859951,5.737451576374061,4,7.431245304226687,397.90029265196887,D,112.16510704524973,Factory 1_City A_Type A_2023-09-13
Factory 1,City B,2023-09-14,Type A,81.45512013130539,7.560136753987952,7,9.657255776674976,196.0980073857216,A,144.41355666756508,Factory 1_City B_Type A_2023-09-14
Factory 1,City E,2023-09-15,Type C,70.69602628156466,1.9732515747582229,7,10.572518333184108,397.0543958726762,A,174.9787489678181,Factory 1_City E_Type C_2023-09-15
Factory 1,City C,2023-09-16,Type B,80.34332243950824,2.3939873540812835,10,7.052200872940718,175.80761729495072,C,79.87353463956005,Factory 1_City C_Type B_2023-09-16
Factory 1,City C,2023-09-17,Type B,92.04088372938529,4.1215378091057095,6,10.527038900455402,145.89678333527675,C,181.12533822231023,Factory 1_City C_Type B_2023-09-17
Factory 1,City D,2023-09-18,Type B,94.54742850088114,5.528846960430809,1,9.867510483523157,380.9299917678827,A,130.71815150597195,Factory 1_City D_Type B_2023-09-18
Factory 1,City C,2023-09-19,Type C,94.26096372210245,0.8990874583322066,2,13.367296861437858,165.47026549189115,A,140.5689135929177,Factory 1_City C_Type C_2023-09-19
Factory 1,City D,2023-09-20,Type A,76.98362977328067,2.790963332842323,7,13.741091180258303,112.18312322819872,C,126.27185529620392,Factory 1_City D_Type A_2023-09-20
Factory 1,City C,2023-09-21,Type B,70.2274545320194,0.6032974079423061,3,13.88272196511506,283.9767805175851,C,143.51175970043968,Factory 1_City C_Type B_2023-09-21
Factory 1,City C,2023-09-22,Type A,71.32339838922046,6.039460318280403,10,8.235246137370378,173.52515579272597,C,151.47082152386167,Factory 1_City C_Type A_2023-09-22
Factory 1,City B,2023-09-23,Type C,91.844867260497,4.014563004324088,14,12.19019443162891,214.7947197886173,A,168.57704113004718,Factory 1_City B_Type C_2023-09-23
Factory 1,City C,2023-09-24,Type B,92.4900148690809,6.255460638305671,7,11.054444853053424,122.83790420395356,A,65.27708977135741,Factory 1_City C_Type B_2023-09-24
Factory 1,City D,2023-09-25,Type C,86.64413100663418,4.197378453484978,8,14.068665773398358,334.9479474302308,A,111.06151690684705,Factory 1_City D_Type C_2023-09-25
Factory 1,City B,2023-09-26,Type C,78.01418965041248,1.0798278885731367,1,9.41853708091064,238.68750449436448,D,169.39476344009114,Factory 1_City B_Type C_2023-09-26
Factory 1,City C,2023-09-27,Type A,87.35329134940592,0.1289971709777191,10,10.434844285830144,129.0945047108786,C,170.45557411512078,Factory 1_City C_Type A_2023-09-27
Factory 1,City A,2023-09-28,Type A,76.11351107460749,1.8185765685602195,4,9.386677720315754,187.3092795125975,B,178.55435424958668,Factory 1_City A_Type A_2023-09-28
