Factory,Date,Location,Machine Type,Machine Utilization (%),Machine Downtime (hours),Maintenance History,Machine Age (years),Batch Quality (Pass %),Cycle Time (minutes),Energy Consumption (kWh),Energy Efficiency Rating,CO2 Emissions (kg),Emission Limit Compliance,Waste Generated (kg),Water Usage (liters),Shift,Operator Experience (years),Team Size,Operator Training Level,Absenteeism Rate (%),Product Category,Supplier,Supplier Delays (days),Raw Material Quality,Market Demand Index,Cost of Downtime ($),Revenue ($),Profit Margin (%),Breakdowns (count),Safety Incidents (count),Defect Root Cause,Production Volume (units),Defect Rate (%)
1,2023-04-13,City E,Type B,78.34,5.86,Irregular,9,95.07,14.91,180.26,B,174.27,Yes,10.09,1176.65,Night,9.0,5,Advanced,1.43,Foam Grade A,Supplier A,0,High,109.21,652.24,6329.07,29.51,1,0,Material Impurity,913,1.57
1,2023-04-14,City C,Type C,83.73,5.06,Regular,13,93.26,5.06,140.38,B,94.93,No,14.52,4368.3,Night,7.0,16,Intermediate,0.73,Foam Grade A,Supplier C,0,Medium,69.67,823.13,18938.42,26.2,0,0,,1754,2.93
1,2023-04-15,City A,Type A,86.01,7.83,Regular,3,86.8,11.48,149.17,A,157.97,No,27.97,3343.46,Night,6.0,8,Intermediate,2.42,Foam Grade B,Supplier A,1,Low,88.68,568.15,7143.14,41.01,1,0,Material Impurity,1813,1.9
1,2023-04-16,City B,Type C,71.36,5.99,Regular,9,80.0,10.11,118.74,D,139.02,Yes,12.51,4357.35,Day,4.0,16,Beginner,0.83,Custom Size,Supplier A,0,Low,68.93,858.44,9700.22,41.56,0,0,Assembly Errors,640,2.77
1,2023-04-17,City D,Type C,72.23,5.5,Irregular,13,87.37,11.33,381.54,B,70.87,Yes,38.52,3665.54,Day,4.0,15,Beginner,6.76,Foam Grade A,Supplier B,0,High,83.28,670.91,19991.99,14.19,1,0,Material Impurity,1523,2.8
1,2023-04-18,City B,Type B,89.27,0.02,Regular,9,83.53,10.52,266.32,B,81.8,Yes,44.79,3921.99,Night,3.0,17,Advanced,6.08,Foam Grade B,Supplier A,1,Low,58.8,763.39,19618.88,12.09,1,0,Surface Defects,855,1.76
1,2023-04-19,City C,Type C,86.67,6.59,Irregular,10,90.33,6.0,375.22,A,106.86,No,43.53,3837.53,Night,5.0,13,Advanced,4.04,Foam Grade A,Supplier B,1,High,82.49,967.15,12785.48,37.1,1,0,Material Impurity,1283,3.82
1,2023-04-20,City D,Type B,91.43,4.6,Irregular,11,87.27,8.68,172.7,C,52.63,Yes,23.67,3956.11,Day,4.0,18,Advanced,6.63,Foam Grade A,Supplier C,1,Low,97.29,592.27,17446.45,34.25,1,0,,1737,1.96
1,2023-04-21,City C,Type A,75.71,1.97,Irregular,13,94.2,9.74,123.14,B,198.53,Yes,41.41,4965.31,Night,7.0,16,Intermediate,3.66,Custom Size,Supplier B,1,Low,59.86,660.17,16719.83,33.13,0,0,,955,3.41
1,2023-04-22,City D,Type C,76.5,2.76,Irregular,6,85.52,9.7,456.06,A,153.5,No,15.89,1031.37,Night,3.0,12,Intermediate,4.16,Foam Grade B,Supplier C,1,Low,74.8,954.16,19434.65,34.84,1,0,Internal Defects,1213,2.04
1,2023-04-23,City C,Type B,91.6,3.85,Regular,11,92.81,6.37,497.99,B,178.07,No,36.36,1435.57,Night,10.0,12,Advanced,9.81,Foam Grade A,Supplier C,0,High,114.36,258.49,8209.36,10.52,1,0,Material Impurity,1119,3.88
1,2023-04-24,City C,Type A,93.59,7.68,Regular,2,98.37,8.93,441.69,B,157.75,Yes,19.28,2832.94,Day,2.0,12,Intermediate,7.72,Foam Grade B,Supplier A,0,Medium,104.91,439.29,13279.85,42.19,0,0,Internal Defects,1371,4.04
1,2023-04-25,City C,Type B,80.72,0.23,Regular,12,92.59,6.19,215.55,D,198.51,No,49.73,1179.65,Day,5.0,7,Beginner,0.33,Custom Size,Supplier A,0,Low,69.29,659.84,19886.63,25.45,0,0,Assembly Errors,1605,3.47
1,2023-04-26,City B,Type A,74.79,7.35,Irregular,7,89.61,7.21,115.57,B,193.45,No,44.67,2129.91,Day,5.0,15,Advanced,4.28,Foam Grade B,Supplier C,0,High,74.71,904.68,19196.85,45.7,0,0,Material Impurity,1290,2.93
1,2023-04-27,City B,Type A,84.78,1.49,Regular,7,80.62,11.36,245.74,B,191.12,Yes,28.4,1380.21,Day,9.0,17,Intermediate,7.74,Foam Grade B,Supplier C,1,High,82.43,140.86,9350.44,47.24,0,0,,1180,1.5
1,2023-04-28,City A,Type B,79.05,5.79,Irregular,7,83.87,5.1,274.99,D,50.22,Yes,17.64,2240.34,Day,7.0,19,Beginner,8.48,Custom Size,Supplier B,1,Medium,72.77,741.36,17251.69,17.26,1,0,Assembly Errors,1570,3.92
1,2023-04-29,City E,Type B,84.77,5.29,Regular,7,90.35,12.09,166.93,C,127.64,Yes,48.09,1169.69,Day,4.0,8,Advanced,7.14,Foam Grade A,Supplier A,1,High,85.97,558.0,10539.21,47.32,1,0,Internal Defects,603,2.04
1,2023-04-30,City C,Type B,93.02,5.56,Regular,13,96.37,7.74,422.83,A,71.33,No,23.42,4914.1,Day,2.0,5,Advanced,4.35,Foam Grade A,Supplier A,0,Medium,61.41,807.59,16016.66,25.37,0,0,Assembly Errors,1942,1.53
1,2023-05-01,City B,Type A,94.26,3.5,Irregular,8,93.39,13.17,318.57,A,131.11,Yes,30.19,3873.82,Night,2.0,18,Advanced,9.52,Custom Size,Supplier C,1,High,61.01,378.81,9350.68,44.86,0,0,Surface Defects,1339,2.25
1,2023-05-02,City C,Type B,90.82,7.25,Irregular,4,92.81,5.52,319.54,B,108.6,Yes,24.12,3485.17,Day,5.0,16,Intermediate,6.06,Custom Size,Supplier A,1,Medium,80.29,716.9,9986.84,12.26,0,0,Material Impurity,788,3.43
1,2023-05-03,City C,Type B,85.03,7.92,Irregular,2,97.88,14.15,104.59,B,127.81,Yes,14.12,3191.14,Night,5.0,9,Intermediate,7.05,Foam Grade A,Supplier A,0,High,77.83,337.85,8079.99,29.32,1,0,Internal Defects,1085,3.57
1,2023-05-04,City B,Type C,84.88,1.38,Regular,6,81.3,9.3,378.32,C,143.55,Yes,32.14,3566.53,Night,10.0,19,Advanced,6.76,Foam Grade A,Supplier B,0,Low,68.98,637.9,17991.43,47.87,1,0,Surface Defects,765,3.34
1,2023-05-05,City C,Type B,93.48,0.05,Irregular,6,91.88,8.74,120.2,A,52.31,No,47.45,3167.96,Day,10.0,8,Beginner,8.4,Foam Grade B,Supplier B,1,Medium,57.13,107.49,11503.74,13.71,0,0,,1650,3.92
1,2023-05-06,City D,Type A,82.82,3.51,Regular,8,84.35,10.47,368.27,B,157.11,No,36.16,4273.48,Day,8.0,19,Advanced,3.56,Foam Grade B,Supplier A,0,Medium,54.38,513.05,15991.0,34.27,0,0,Internal Defects,1827,2.5
1,2023-05-07,City B,Type B,79.58,3.95,Regular,13,94.95,8.97,305.44,C,160.69,No,21.66,4082.97,Day,9.0,10,Advanced,5.38,Foam Grade A,Supplier A,1,High,96.65,808.65,11815.18,35.21,0,0,Assembly Errors,1711,4.0
1,2023-05-08,City D,Type B,86.23,7.49,Irregular,2,95.67,7.92,277.57,A,80.16,No,30.11,1224.7,Night,1.0,16,Advanced,2.81,Custom Size,Supplier B,1,Medium,78.61,931.62,6678.21,30.66,0,0,Internal Defects,1359,3.49
1,2023-05-09,City C,Type A,90.66,3.57,Irregular,5,80.15,14.25,277.32,B,130.33,Yes,39.7,1306.54,Night,8.0,11,Intermediate,9.14,Foam Grade A,Supplier B,1,High,85.39,947.01,18144.79,14.1,0,0,Assembly Errors,608,3.01
1,2023-05-10,City A,Type B,89.86,7.08,Irregular,7,88.78,9.15,105.3,A,74.05,Yes,26.44,3887.72,Night,3.0,11,Beginner,1.65,Foam Grade A,Supplier B,0,Medium,105.26,367.11,13120.54,23.81,1,0,Assembly Errors,915,4.17
1,2023-05-11,City B,Type B,85.87,4.66,Irregular,9,84.03,8.11,166.77,C,108.65,Yes,23.43,3997.56,Night,7.0,17,Beginner,4.16,Foam Grade B,Supplier A,0,Low,98.75,731.93,7575.41,30.0,0,0,,1257,3.23
1,2023-05-12,City E,Type C,72.88,4.85,Irregular,13,86.41,6.43,376.83,C,67.14,No,45.83,1817.27,Day,10.0,5,Beginner,6.11,Custom Size,Supplier A,0,High,78.57,897.06,8328.51,38.59,1,0,Surface Defects,1167,3.59
1,2023-05-13,City A,Type A,90.53,6.75,Regular,12,86.34,12.92,280.52,C,173.09,Yes,45.3,2865.24,Day,5.0,13,Intermediate,9.02,Foam Grade B,Supplier B,1,Low,87.92,971.26,5998.47,35.93,0,0,Internal Defects,1333,3.04
1,2023-05-14,City D,Type A,83.98,2.57,Regular,3,86.66,8.73,127.49,B,106.17,No,38.91,3626.92,Day,9.0,18,Advanced,8.31,Foam Grade A,Supplier A,1,Low,106.31,795.53,13226.29,12.66,1,0,Surface Defects,749,3.14
1,2023-05-15,City E,Type B,90.08,4.14,Regular,3,92.75,11.2,396.9,C,149.37,Yes,45.62,3999.91,Day,3.0,19,Advanced,4.33,Foam Grade B,Supplier B,0,High,94.27,240.83,12108.82,38.66,1,0,Assembly Errors,1563,3.3
1,2023-05-16,City B,Type B,91.72,5.79,Regular,1,91.11,6.34,277.54,C,148.93,No,27.24,3197.37,Day,3.0,10,Advanced,6.36,Foam Grade A,Supplier B,0,High,98.62,296.84,13929.55,20.59,0,0,,1474,3.96
1,2023-05-17,City D,Type B,87.47,2.95,Irregular,8,80.59,7.6,113.47,A,183.27,Yes,32.29,1155.92,Night,8.0,13,Intermediate,8.88,Custom Size,Supplier A,0,High,107.78,860.38,8735.13,33.07,1,0,Assembly Errors,1799,4.21
1,2023-05-18,City E,Type C,90.03,5.39,Regular,13,88.85,10.71,221.61,A,69.51,No,45.67,4396.72,Night,6.0,19,Beginner,2.32,Foam Grade B,Supplier C,1,Medium,99.43,378.06,6989.67,30.47,1,0,Assembly Errors,1014,3.37
1,2023-05-19,City E,Type A,84.67,4.65,Regular,13,94.38,9.42,382.96,C,136.83,No,33.87,4712.73,Night,4.0,16,Beginner,6.33,Foam Grade A,Supplier C,0,Medium,95.47,823.97,15726.5,33.73,0,0,Assembly Errors,688,3.52
1,2023-05-20,City B,Type C,93.13,5.05,Regular,9,92.24,14.74,127.92,B,73.43,No,42.41,2655.31,Night,7.0,10,Intermediate,6.68,Foam Grade A,Supplier B,1,Medium,51.34,801.19,14145.46,37.99,1,0,Material Impurity,1745,4.23
1,2023-05-21,City D,Type B,80.05,1.23,Regular,1,85.26,14.21,333.28,D,64.24,Yes,12.08,1126.98,Night,3.0,5,Advanced,8.83,Foam Grade B,Supplier C,0,High,118.33,715.11,10631.62,42.0,1,0,Surface Defects,1430,2.1
1,2023-05-22,City E,Type B,87.28,4.82,Regular,8,97.87,12.76,151.17,D,60.05,Yes,25.84,3677.23,Night,9.0,7,Intermediate,3.86,Foam Grade B,Supplier C,1,Medium,66.06,522.2,9028.43,14.04,1,0,,1607,4.42
1,2023-05-23,City A,Type C,89.96,2.61,Irregular,13,84.42,6.3,202.59,A,103.05,Yes,12.5,1842.03,Night,9.0,6,Intermediate,8.65,Custom Size,Supplier C,1,Medium,108.05,736.01,14258.28,16.24,1,0,Internal Defects,1947,2.41
1,2023-05-24,City C,Type B,91.89,3.53,Regular,10,95.63,5.57,267.44,A,78.61,Yes,32.97,3668.85,Night,7.0,14,Advanced,0.45,Custom Size,Supplier C,0,High,103.56,946.38,5237.35,30.91,0,0,Surface Defects,946,3.18
1,2023-05-25,City C,Type C,72.93,6.4,Irregular,7,93.27,9.16,305.54,D,79.46,Yes,42.71,3040.59,Day,6.0,14,Intermediate,6.45,Custom Size,Supplier A,0,Low,59.89,613.79,7779.06,21.15,1,0,Assembly Errors,1760,2.72
1,2023-05-26,City E,Type B,94.25,4.57,Regular,6,87.12,12.98,246.96,C,100.62,Yes,43.8,4183.71,Night,10.0,19,Beginner,2.53,Foam Grade A,Supplier B,1,Low,91.23,776.51,14352.17,34.01,0,0,Material Impurity,999,3.75
1,2023-05-27,City D,Type A,83.86,1.6,Irregular,10,84.5,14.49,477.87,D,81.13,No,41.43,3359.79,Day,5.0,13,Beginner,1.54,Foam Grade B,Supplier B,1,Low,91.78,999.6,16541.73,25.91,1,0,Internal Defects,1280,3.52
1,2023-05-28,City E,Type C,86.17,1.81,Regular,9,88.9,12.74,149.36,D,55.24,Yes,44.12,4713.53,Day,2.0,7,Advanced,4.49,Foam Grade A,Supplier C,1,High,104.14,923.47,7837.09,46.89,1,0,Surface Defects,606,3.9
1,2023-05-29,City C,Type C,84.21,5.21,Regular,10,92.87,10.66,471.66,B,104.88,No,10.77,4307.43,Night,2.0,5,Advanced,4.19,Foam Grade A,Supplier A,0,Medium,96.75,939.88,8982.45,34.46,0,0,Material Impurity,1642,3.3
1,2023-05-30,City D,Type B,76.94,2.25,Irregular,13,80.2,12.16,382.5,C,115.35,Yes,22.48,2359.89,Night,4.0,16,Beginner,0.89,Foam Grade A,Supplier C,1,Medium,115.0,155.63,6385.41,16.51,1,0,,1036,4.24
1,2023-05-31,City C,Type B,70.13,0.48,Regular,10,92.3,7.73,170.88,D,172.61,No,47.66,4136.82,Day,3.0,9,Intermediate,7.17,Custom Size,Supplier C,1,Low,70.66,368.97,6605.86,27.6,1,0,Assembly Errors,1901,3.31
1,2023-06-01,City D,Type A,90.56,1.39,Regular,1,82.22,11.82,479.96,B,139.41,No,35.29,3334.42,Night,6.0,5,Advanced,3.44,Custom Size,Supplier C,1,Low,115.21,838.88,13499.08,36.28,0,0,Internal Defects,637,2.48
1,2023-06-02,City A,Type C,76.35,6.24,Irregular,13,81.44,8.62,136.87,B,82.2,Yes,45.83,4134.0,Night,1.0,18,Advanced,5.32,Custom Size,Supplier B,0,Low,102.37,605.13,8693.66,26.94,1,0,Surface Defects,1114,4.41
1,2023-06-03,City E,Type C,73.61,0.93,Regular,12,89.95,7.18,495.77,A,87.93,Yes,37.55,4590.97,Day,8.0,10,Advanced,3.51,Foam Grade B,Supplier C,0,High,89.01,240.43,17518.86,24.33,0,0,Assembly Errors,865,2.05
1,2023-06-04,City E,Type C,90.59,3.08,Regular,5,83.88,5.17,371.68,B,152.58,Yes,34.07,4748.44,Night,5.0,10,Advanced,6.56,Foam Grade B,Supplier A,0,Medium,109.14,301.58,8587.14,30.49,0,0,Assembly Errors,1250,3.49
1,2023-06-05,City A,Type C,78.87,4.41,Irregular,10,95.84,13.15,344.73,A,184.89,No,14.23,2419.59,Day,6.0,18,Beginner,0.7,Custom Size,Supplier B,1,Low,52.04,916.52,7344.26,18.8,1,0,,1717,3.17
1,2023-06-06,City C,Type C,93.95,1.76,Irregular,7,97.75,14.16,354.17,A,92.85,No,40.1,3125.18,Day,8.0,11,Intermediate,8.24,Foam Grade A,Supplier C,0,Medium,87.82,860.2,11469.53,25.16,0,0,Internal Defects,1669,2.25
1,2023-06-07,City B,Type A,77.71,4.58,Irregular,8,80.75,7.72,102.55,A,154.5,Yes,25.81,3913.48,Day,9.0,12,Intermediate,4.41,Foam Grade A,Supplier B,1,Low,68.61,991.3,5386.54,34.14,0,0,Surface Defects,612,2.41
1,2023-06-08,City A,Type C,71.64,7.1,Regular,4,90.38,9.17,164.09,A,134.81,Yes,40.29,4591.86,Day,7.0,18,Advanced,8.05,Foam Grade A,Supplier B,0,Medium,55.38,311.49,17452.26,47.93,0,0,Surface Defects,1971,2.34
1,2023-06-09,City B,Type A,80.49,0.4,Regular,1,80.18,13.58,392.46,D,51.7,No,22.55,1991.49,Night,6.0,17,Advanced,0.06,Foam Grade B,Supplier C,0,Low,89.63,776.31,6979.48,30.53,0,0,Material Impurity,511,2.73
1,2023-06-10,City C,Type A,75.54,2.54,Irregular,5,81.66,5.9,177.3,B,100.62,No,21.49,2118.98,Night,8.0,17,Beginner,4.42,Custom Size,Supplier C,1,Low,87.1,245.23,13579.94,42.22,0,0,Material Impurity,784,1.95
1,2023-06-11,City D,Type B,80.21,5.44,Regular,6,80.66,8.92,378.87,A,86.98,No,20.39,4544.34,Night,4.0,13,Advanced,1.11,Foam Grade B,Supplier B,1,Low,105.34,227.0,13183.73,14.22,0,0,Material Impurity,1137,3.11
1,2023-06-12,City B,Type A,94.74,0.24,Regular,10,89.59,6.17,167.62,C,148.91,Yes,30.28,3551.61,Day,5.0,6,Advanced,4.11,Foam Grade B,Supplier B,1,High,85.05,680.38,5352.99,27.18,1,0,Surface Defects,1406,3.17
1,2023-06-13,City D,Type C,70.41,6.55,Regular,1,96.91,14.92,217.63,D,167.14,Yes,20.12,4462.25,Night,2.0,15,Intermediate,6.74,Foam Grade A,Supplier C,1,Low,97.35,634.82,14047.25,37.3,1,0,Material Impurity,1619,2.18
1,2023-06-14,City D,Type B,75.83,5.0,Regular,6,84.16,5.6,152.39,B,68.3,No,11.8,3936.61,Night,3.0,13,Intermediate,4.11,Foam Grade A,Supplier B,0,Medium,55.71,332.73,5417.78,35.26,0,0,Assembly Errors,1931,2.98
1,2023-06-15,City B,Type C,90.14,3.18,Regular,12,91.25,6.66,109.87,A,60.41,No,43.59,1509.94,Night,9.0,16,Intermediate,1.43,Foam Grade A,Supplier B,1,Low,98.85,910.24,16882.87,37.05,1,0,Material Impurity,793,2.39
1,2023-06-16,City E,Type C,72.04,7.39,Regular,8,82.43,9.42,116.99,D,98.53,Yes,43.49,1509.48,Night,2.0,16,Beginner,8.32,Custom Size,Supplier B,0,High,112.6,680.41,9323.77,21.95,0,0,Surface Defects,1768,3.64
1,2023-06-17,City A,Type C,73.71,0.74,Irregular,8,96.99,13.24,459.52,A,62.76,Yes,25.36,3665.07,Day,4.0,13,Advanced,4.8,Custom Size,Supplier C,0,Low,118.38,464.25,6314.75,12.63,1,0,Assembly Errors,692,2.46
1,2023-06-18,City E,Type C,77.96,3.91,Irregular,6,91.25,11.95,245.87,D,69.25,Yes,14.78,3290.57,Night,8.0,8,Advanced,5.0,Foam Grade B,Supplier C,0,Low,63.06,123.12,9268.12,27.72,0,0,,1566,2.09
1,2023-06-19,City D,Type B,83.09,2.26,Regular,11,85.28,12.72,360.76,D,65.82,No,28.97,1266.78,Day,7.0,15,Advanced,0.42,Custom Size,Supplier C,1,Medium,67.66,376.99,14204.57,45.92,1,0,Assembly Errors,551,3.69
1,2023-06-20,City C,Type C,81.65,1.52,Irregular,6,90.57,8.59,464.54,B,159.86,No,12.28,4066.11,Night,4.0,8,Intermediate,6.28,Foam Grade A,Supplier C,1,Medium,78.86,941.26,8763.19,14.82,1,0,Assembly Errors,866,2.54
1,2023-06-21,City A,Type B,81.67,0.61,Irregular,14,81.16,9.99,142.53,B,103.21,Yes,44.91,2808.35,Day,5.0,14,Advanced,6.6,Foam Grade B,Supplier B,1,Low,79.05,757.44,7030.33,17.91,1,0,Internal Defects,1964,3.31
1,2023-06-22,City E,Type B,80.04,2.7,Regular,12,87.44,6.63,393.75,C,154.73,No,32.09,3380.92,Day,2.0,12,Beginner,2.54,Foam Grade B,Supplier C,0,Low,91.49,233.52,7581.29,45.15,0,0,Assembly Errors,1710,2.61
1,2023-06-23,City E,Type A,83.09,2.55,Irregular,7,89.55,7.01,226.0,B,144.51,No,24.39,2227.89,Day,9.0,5,Advanced,8.75,Custom Size,Supplier B,0,Medium,100.54,136.26,11081.34,30.65,0,0,,532,1.95
1,2023-06-24,City D,Type B,85.45,2.73,Irregular,5,80.25,7.27,326.76,A,115.98,No,10.96,1465.84,Night,6.0,15,Intermediate,3.83,Foam Grade A,Supplier B,0,Low,63.78,497.04,7991.17,20.58,1,0,,521,2.15
1,2023-06-25,City B,Type A,81.13,0.12,Regular,14,83.13,9.15,105.73,A,135.74,Yes,42.78,4299.42,Day,8.0,15,Intermediate,5.43,Foam Grade B,Supplier C,0,High,50.86,228.66,16134.4,19.77,0,0,Material Impurity,1122,4.06
1,2023-06-26,City E,Type C,92.09,2.16,Irregular,4,89.01,5.07,110.32,D,136.08,Yes,49.78,1807.37,Night,10.0,13,Advanced,0.98,Foam Grade B,Supplier B,0,Medium,87.89,681.01,5683.78,47.84,1,0,Surface Defects,805,2.01
1,2023-06-27,City A,Type B,88.92,5.44,Irregular,9,81.12,11.91,391.51,A,71.38,Yes,13.65,2143.6,Day,1.0,13,Advanced,3.31,Custom Size,Supplier A,1,High,51.56,989.69,5621.42,48.71,1,0,,1792,2.01
1,2023-06-28,City D,Type B,85.44,1.66,Irregular,7,82.13,8.32,412.65,A,92.09,Yes,35.9,4375.02,Day,3.0,18,Intermediate,8.31,Foam Grade A,Supplier A,0,Low,118.48,262.8,16987.37,23.37,0,0,Material Impurity,1198,2.62
1,2023-06-29,City D,Type C,71.7,1.45,Regular,10,96.91,11.52,283.86,B,110.41,Yes,32.74,1236.71,Night,7.0,16,Beginner,1.33,Custom Size,Supplier C,1,High,80.38,214.81,11136.28,24.18,0,0,Assembly Errors,1418,3.27
1,2023-06-30,City E,Type C,78.75,1.95,Regular,9,83.78,8.15,189.84,D,161.34,No,20.18,2892.11,Night,6.0,10,Advanced,6.95,Foam Grade A,Supplier A,0,High,101.45,649.1,12322.67,15.33,0,0,,1924,3.58
1,2023-07-01,City B,Type A,77.98,3.32,Regular,9,84.61,5.91,227.48,B,191.22,Yes,32.95,1243.61,Day,7.0,5,Beginner,1.25,Custom Size,Supplier B,0,High,51.58,875.5,13656.76,45.63,1,0,,1222,3.33
1,2023-07-02,City C,Type A,84.3,1.45,Irregular,12,95.02,8.85,274.4,A,138.2,No,12.7,4326.16,Day,2.0,14,Intermediate,5.18,Foam Grade B,Supplier A,0,Low,50.97,684.44,15033.15,41.95,1,0,Surface Defects,771,2.5
1,2023-07-03,City A,Type A,81.46,4.52,Irregular,2,95.51,5.19,394.37,A,93.08,No,35.54,2278.97,Night,9.0,9,Advanced,2.21,Foam Grade A,Supplier B,0,High,97.24,315.16,16370.61,40.4,1,0,Material Impurity,1290,3.36
1,2023-07-04,City E,Type C,79.65,2.99,Regular,7,82.88,6.52,231.42,C,69.61,No,48.61,2712.74,Night,3.0,10,Advanced,3.12,Foam Grade B,Supplier C,1,High,66.26,464.79,9037.42,17.95,1,0,Surface Defects,823,3.89
1,2023-07-05,City D,Type C,89.13,1.15,Regular,6,92.19,5.26,415.19,D,122.93,No,42.5,1329.62,Night,8.0,14,Beginner,3.02,Foam Grade A,Supplier C,0,Medium,103.53,232.03,15354.84,47.8,0,0,Surface Defects,1962,3.0
1,2023-07-06,City C,Type B,76.09,2.45,Irregular,3,83.37,5.05,278.16,D,99.32,No,19.42,4774.3,Day,10.0,10,Advanced,8.03,Foam Grade A,Supplier A,0,Low,55.74,682.15,14374.7,35.53,0,0,Assembly Errors,500,2.93
1,2023-07-07,City D,Type C,74.21,6.69,Regular,1,83.59,12.2,304.45,C,121.58,No,43.15,4318.25,Night,9.0,7,Intermediate,6.71,Foam Grade A,Supplier A,0,Low,111.55,752.83,6688.86,26.31,1,0,Internal Defects,1858,1.71
1,2023-07-08,City C,Type C,91.56,1.86,Regular,3,91.96,13.63,152.92,D,108.97,No,49.82,4646.06,Day,10.0,18,Advanced,3.57,Foam Grade A,Supplier A,1,Medium,80.85,891.92,12582.81,30.31,1,0,Assembly Errors,809,2.92
1,2023-07-09,City E,Type B,91.73,4.24,Irregular,5,87.8,13.18,458.02,B,147.31,Yes,15.49,2107.48,Day,8.0,9,Advanced,3.21,Foam Grade B,Supplier A,0,High,80.47,928.62,10175.25,12.19,1,0,Surface Defects,1208,4.09
1,2023-07-10,City B,Type A,83.85,4.1,Irregular,6,95.62,12.53,393.14,A,158.6,Yes,19.27,3822.25,Night,6.0,6,Advanced,3.75,Foam Grade A,Supplier B,0,Low,52.49,994.9,8490.93,12.15,1,0,Surface Defects,512,1.74
1,2023-07-11,City E,Type A,81.1,5.4,Irregular,1,96.37,13.66,103.96,B,130.25,No,49.55,2932.93,Night,6.0,10,Intermediate,7.83,Foam Grade B,Supplier A,1,Medium,56.82,735.73,10183.69,10.28,1,0,Internal Defects,1958,1.87
1,2023-07-12,City D,Type C,70.01,2.46,Regular,1,84.44,5.68,174.85,C,59.21,No,26.7,2507.47,Night,10.0,18,Beginner,7.37,Foam Grade B,Supplier B,0,Low,73.75,738.01,19906.76,22.59,0,0,Surface Defects,1730,3.85
1,2023-07-13,City C,Type C,73.1,0.56,Regular,2,83.61,13.21,317.85,A,75.78,Yes,19.88,4438.58,Night,5.0,10,Intermediate,5.12,Foam Grade A,Supplier B,1,Low,51.01,822.68,19711.91,34.24,1,0,Internal Defects,1313,4.36
1,2023-07-14,City C,Type B,74.19,2.48,Regular,12,95.13,12.39,358.21,B,67.73,No,13.5,2509.45,Day,3.0,11,Intermediate,2.1,Custom Size,Supplier C,1,High,53.02,261.19,10883.27,47.91,0,0,Internal Defects,1347,4.44
1,2023-07-15,City E,Type B,89.2,5.03,Regular,2,88.56,10.31,398.29,B,143.82,No,46.96,4281.3,Day,4.0,10,Advanced,6.19,Foam Grade B,Supplier B,1,High,76.75,219.04,7950.32,19.5,1,0,Assembly Errors,555,3.26
1,2023-07-16,City C,Type A,74.83,3.77,Irregular,2,87.19,10.17,265.24,A,152.58,No,12.89,3303.14,Day,2.0,9,Advanced,0.87,Foam Grade A,Supplier A,1,Medium,70.86,180.78,18662.39,10.24,0,0,Material Impurity,1841,3.94
1,2023-07-17,City D,Type A,72.79,4.56,Irregular,8,93.58,7.4,277.51,A,133.1,Yes,45.06,3915.48,Night,9.0,6,Beginner,3.72,Foam Grade A,Supplier A,0,Medium,85.14,624.82,13684.48,12.18,0,0,Assembly Errors,1487,2.18
1,2023-07-18,City C,Type B,92.98,3.39,Irregular,14,98.27,9.45,295.62,B,187.58,Yes,32.76,4048.7,Day,4.0,7,Advanced,7.96,Foam Grade B,Supplier C,1,High,92.1,405.3,13168.93,11.64,1,0,Surface Defects,1060,1.56
1,2023-07-19,City B,Type A,81.61,4.95,Irregular,7,94.24,10.46,181.63,C,122.7,Yes,29.3,1864.13,Night,6.0,14,Advanced,6.13,Foam Grade B,Supplier A,1,Medium,86.75,736.55,8782.59,27.87,1,0,,1423,2.79
1,2023-07-20,City B,Type B,94.43,1.94,Regular,1,95.94,10.51,161.26,C,190.81,Yes,39.25,4078.99,Night,5.0,7,Intermediate,9.37,Foam Grade B,Supplier B,0,Medium,57.57,857.9,14212.0,23.03,1,0,Assembly Errors,583,4.11
1,2023-07-21,City C,Type A,89.42,6.78,Regular,3,83.14,12.07,314.14,C,71.08,No,18.47,1165.99,Day,9.0,10,Intermediate,6.67,Custom Size,Supplier C,1,Low,100.35,937.15,12913.82,20.36,0,0,Internal Defects,1133,1.8
1,2023-07-22,City C,Type B,90.29,3.86,Regular,4,83.32,12.07,384.71,A,195.47,Yes,14.96,1485.66,Night,6.0,12,Beginner,6.67,Custom Size,Supplier A,0,High,78.55,351.67,7045.55,39.12,0,0,Material Impurity,1635,2.06
1,2023-07-23,City E,Type B,80.91,5.27,Irregular,2,85.26,10.58,238.8,C,184.01,Yes,30.09,2311.54,Night,9.0,17,Intermediate,3.36,Custom Size,Supplier B,1,Medium,88.7,766.6,12275.27,13.42,1,0,,1771,2.04
1,2023-07-24,City A,Type B,81.44,3.8,Irregular,8,94.25,9.57,438.27,B,79.24,No,43.12,2511.98,Night,6.0,15,Advanced,0.36,Foam Grade B,Supplier C,0,Low,53.16,494.11,17659.9,20.5,0,0,,1749,3.35
1,2023-07-25,City C,Type B,78.65,5.23,Irregular,8,91.73,13.85,192.54,C,164.99,Yes,44.74,3258.56,Day,6.0,12,Beginner,2.85,Custom Size,Supplier B,0,Medium,83.74,782.0,9228.78,22.72,1,0,Internal Defects,1516,2.96
